book,context,english,zh_tw,status
VEoR,/data/8/entries/7/entries/4/entries/2/entries/2/entries/1/items/2/name,Salubra Slinger (Costs 50 Talons),健康射手（花費50爪幣）,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/3/name,N2: Enchanting Arcana,N2: 迷人奧秘,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/3/entries/3/name,Forged in Hell,地獄鍛造,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/3/entries/3/entries/1/items/0/name,Curse,詛咒,existing-site
VEoR,/data/8/entries/7/entries/4/entries/4/name,N3: Virtuous Vices,N3: 美德的惡習,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/4/entries/2/items/0/name,Brimstone Springs (Costs 100 Talons),硫磺泉（花費100爪幣）,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/4/entries/2/items/1/name,Luxe Reawakening (Costs 450 Talons),豪華覺醒（花費450爪幣）,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/name,N4: Windfall's Office,N4: 意外之財的辦公室,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/entries/5/items/0/name,The First World,第一世界,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/entries/5/items/1/name,The Ruby Dragon,紅寶石龍,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/entries/5/items/2/name,The Simulacrum Project,模擬像計劃,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/entries/6/name,Secret Entrance,秘密入口,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/5/entries/7/name,Treasure,寶藏,existing-site
VEoR,/data/8/entries/7/entries/4/entries/6/name,N5: Ruby Sanctum,N5: 紅寶石聖所,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/6/entries/4/name,Draconic Intervention,龍族幹預,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/6/entries/5/name,Retrieving the Rod Piece,取回權杖部件,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/6/entries/6/name,To Tiamat's Lair,前往提亞馬特的巢穴,project-proposed
VEoR,/data/8/entries/8/name,Next Steps,下一步,project-proposed
VEoR,/data/9/name,Chapter 9: The Betrayer Revealed,第9章：背叛者揭露,project-proposed
VEoR,/data/9/entries/3/name,Running This Chapter,運作本章,project-proposed
VEoR,/data/9/entries/3/entries/3/name,Character Advancement,角色升級,existing-site
VEoR,/data/9/entries/3/entries/4/name,Power of Secrets,秘密的力量,project-proposed
VEoR,/data/9/entries/3/entries/4/entries/1/items/0/name,Malaina's Secret,瑪萊娜的秘密,project-proposed
VEoR,/data/9/entries/4/name,Returning from Avernus,從阿弗納斯返回,project-proposed
VEoR,/data/9/entries/4/entries/5/name,If the Characters Decline,如果角色拒絕,project-proposed
VEoR,/data/9/entries/4/entries/5/entries/1/name,The Other Wizards,其他法師,project-proposed
VEoR,/data/9/entries/4/entries/5/entries/2/name,Missing Malaina,失蹤的瑪萊娜,project-proposed
VEoR,/data/9/entries/4/entries/5/entries/2/entries/3/name,Following the Lead,跟隨線索,project-proposed
VEoR,/data/9/entries/4/entries/5/entries/3/name,Fighting Kas,對抗凱斯,project-proposed
VEoR,/data/9/entries/5/name,Kas Reveals Himself,凱斯顯露真身,project-proposed
VEoR,/data/9/entries/5/entries/4/name,Reality Dawns,真相大白,project-proposed
VEoR,/data/9/entries/5/entries/4/entries/6/name,Chasing Kas,追逐凱斯,project-proposed
VEoR,/data/9/entries/5/entries/4/entries/7/name,The Way Forward,前進的道路,project-proposed
VEoR,/data/9/entries/5/entries/4/entries/8/name,Malaina's Mistrust,瑪萊娜的不信任,project-proposed
VEoR,/data/9/entries/5/entries/4/entries/8/entries/1/name,Malaina's Secret,瑪萊娜的秘密,project-proposed
VEoR,/data/9/entries/6/name,Pandesmos Outlook,潘德斯莫斯瞭望臺,project-proposed
VEoR,/data/9/entries/6/entries/2/name,Pandemonium,喧癲空隧,existing-site
VEoR,/data/9/entries/6/entries/3/name,General Features,通用特徵,project-proposed
VEoR,/data/9/entries/6/entries/3/entries/1/name,Demons,惡魔,existing-site
VEoR,/data/9/entries/6/entries/3/entries/2/name,Doorway,門口,project-proposed
VEoR,/data/9/entries/6/entries/3/entries/3/name,Elevation,海拔,project-proposed
VEoR,/data/9/entries/6/entries/3/entries/4/name,Geysers,間歇泉,existing-site
VEoR,/data/9/entries/6/entries/3/entries/5/name,Lighting,光照,existing-site
VEoR,/data/9/entries/6/entries/4/name,Tracking Kas,追蹤凱斯,project-proposed
VEoR,/data/9/entries/6/entries/4/entries/2/name,Interrogating Demons,審問惡魔,project-proposed
VEoR,/data/9/entries/6/entries/4/entries/3/name,Investigating the Battlefield,調查戰場,project-proposed
VEoR,/data/9/entries/7/name,Next Steps,下一步,project-proposed
VEoR,/data/10/name,Chapter 10: The War of Pandesmos,第10章：潘德斯莫斯之戰,project-proposed
VEoR,/data/10/entries/2/name,Running This Chapter,運作本章,project-proposed
VEoR,/data/10/entries/2/entries/2/name,Character Advancement,角色升級,existing-site
VEoR,/data/10/entries/2/entries/3/name,Power of Secrets,秘密的力量,project-proposed
VEoR,/data/10/entries/2/entries/3/entries/1/items/0/name,Naxa's Secret,納克薩的秘密,project-proposed
VEoR,/data/10/entries/2/entries/3/entries/1/items/1/name,Kas's Secret,凱斯的秘密,project-proposed
VEoR,/data/10/entries/3/name,Chaos Incarnate,混沌化身,project-proposed
VEoR,/data/10/entries/4/name,Carapace Ridge,甲殼脊,project-proposed
VEoR,/data/10/entries/4/entries/6/name,Vaeve's Offer,薇芙的提議,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/name,Talking with Vaeve,與薇芙對話,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/0/name,An Explanation,一個解釋,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/1/name,Assistance Needed,需要幫助,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/2/name,General's Presence,將軍的威嚴,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/3/name,Miska's Location,米斯卡的位置,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/4/name,Vampire's Presence,吸血鬼的存在,project-proposed
VEoR,/data/10/entries/4/entries/6/entries/1/entries/2/items/5/name,Vampire's Home,吸血鬼之家,project-proposed
VEoR,/data/10/entries/4/entries/7/name,Avoiding the War,避免戰爭,project-proposed
VEoR,/data/10/entries/4/entries/7/entries/1/name,Teleportation,傳送,existing-site
VEoR,/data/10/entries/4/entries/7/entries/2/name,Flight,飛翔,existing-site
VEoR,/data/10/entries/4/entries/8/name,The Ruinous Sea,毀滅之海,project-proposed
VEoR,/data/10/entries/4/entries/8/entries/2/name,Swimming the Ruinous Sea,遊過毀滅之海,project-proposed
VEoR,/data/10/entries/5/name,Hurricane Tower,颶風塔,project-proposed
VEoR,/data/10/entries/5/entries/3/name,Camlash,卡姆拉什,existing-site
VEoR,/data/10/entries/5/entries/4/name,Reaching the Tower,到達塔樓,project-proposed
VEoR,/data/10/entries/5/entries/5/name,Hurricane Tower Features,颶風塔特點,project-proposed
VEoR,/data/10/entries/5/entries/5/entries/1/name,Ceilings,天花板,existing-site
VEoR,/data/10/entries/5/entries/5/entries/2/name,Lighting,光照,existing-site
VEoR,/data/10/entries/5/entries/5/entries/3/name,Masking Chittering,遮蔽的啁啾聲,project-proposed
VEoR,/data/10/entries/5/entries/6/name,Tower Locations,塔樓位置,project-proposed
VEoR,/data/10/entries/5/entries/6/entries/2/name,X1: Vestibule,X1: 前廳,project-proposed
VEoR,/data/10/entries/5/entries/6/entries/2/entries/5/name,Cutting the Webs,切斷蛛網,project-proposed
VEoR,/data/10/entries/5/entries/6/entries/2/entries/6/name,Treasure,寶藏,existing-site
VEoR,/data/10/entries/5/entries/6/entries/3/name,X2: Tower Base,X2: 塔基,project-proposed
VEoR,/data/10/entries/5/entries/6/entries/3/entries/3/name,Causing a Rout,引發潰敗,project-proposed
VEoR,/data/10/entries/5/entries/6/entries/3/entries/4/name,Cutting the Webs,切斷蛛網,project-proposed
VEoR,/data/10/entries/5/entries/7/name,The Tower Falls,塔樓倒塌,project-proposed
VEoR,/data/10/entries/5/entries/7/entries/2/items/0/name,Destroyed Citadel Areas,被摧毀的城堡區域,project-proposed
VEoR,/data/10/entries/5/entries/7/entries/2/items/1/name,Forces Disperse,力量分散,project-proposed
VEoR,/data/10/entries/5/entries/7/entries/2/items/2/name,Spyder-Fiends Falter,蜘蛛惡魔動搖,project-proposed
VEoR,/data/10/entries/5/entries/7/entries/2/items/3/name,The Vampire Notices,吸血鬼注意到了,project-proposed
VEoR,/data/10/entries/6/name,Ruinous Citadel,毀滅堡壘,project-proposed
VEoR,/data/10/entries/6/entries/3/name,Miska,米斯卡,project-proposed
VEoR,/data/10/entries/6/entries/4/name,Features of the Ruinous Citadel,毀滅堡壘的特點,project-proposed
VEoR,/data/10/entries/6/entries/4/entries/1/name,Ceilings,天花板,existing-site
VEoR,/data/10/entries/6/entries/4/entries/2/name,Doors,門,existing-site
VEoR,/data/10/entries/6/entries/4/entries/3/name,Lighting,光照,existing-site
VEoR,/data/10/entries/6/entries/4/entries/4/name,Respite from the Winds,遠離風的休息,project-proposed
VEoR,/data/10/entries/6/entries/5/name,Ruinous Citadel Locations,毀滅堡壘的位置,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/2/name,Y1: Drill Field,Y1: 操練場,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/2/entries/2/name,Glowing Signal,發光訊號,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/3/name,Y2: Guard Hall,Y2: 警衛大廳,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/4/name,Y3: Hall,Y3: 大廳,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/5/name,Y4: Vault,Y4: 金庫,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/5/entries/3/name,Meeting Naxa,與納克薩會面,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/5/entries/4/name,Naxa's Secret,納克薩的秘密,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/5/entries/5/name,Piles of Spoils,戰利品堆,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/5/entries/6/name,Treasure,寶藏,existing-site
VEoR,/data/10/entries/6/entries/5/entries/6/name,Y5: Planning Chamber,Y5: 計劃室,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/name,Reviewing the Map,檢視地圖,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/0/name,Glowing Dots,發光點,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/1/name,Indication of Status,狀態指示,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/2/name,The Cliffside Redoubt,懸崖堡壘,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/3/name,Ruinous Citadel,毀滅堡壘,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/4/name,Tower of Mystery,神秘之塔,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/2/entries/1/items/5/name,Violet Dot,紫點,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/6/entries/3/name,Treasure,寶藏,existing-site
VEoR,/data/10/entries/6/entries/5/entries/7/name,Y6: Food Storage,Y6: 食物儲藏室,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/name,Y7: Miska's Prison-Hall,Y7: 米斯卡的監獄大廳,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/entries/4/name,Miska Intervenes,米斯卡介入,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/entries/5/name,Demiplane Portal,半位面傳送門,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/entries/6/name,Miska Freed,米斯卡被釋放,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/entries/7/name,Sealing Miska Away,封印米斯卡,project-proposed
VEoR,/data/10/entries/6/entries/5/entries/8/entries/8/name,Treasure,寶藏,existing-site
VEoR,/data/10/entries/6/entries/5/entries/8/entries/8/entries/1/name,A Tougher Battle,一場更艱難的戰鬥,project-proposed
VEoR,/data/10/entries/6/entries/6/name,Removing the Rod,移除法杖,project-proposed
VEoR,/data/10/entries/6/entries/6/entries/1/items/0/name,Spyder-Fiends Flee,蜘蛛惡魔逃跑,project-proposed
VEoR,/data/10/entries/6/entries/6/entries/1/items/1/name,The Vampire Notices,吸血鬼注意到了,project-proposed
VEoR,/data/10/entries/7/name,Cliffside Redoubt,懸崖堡壘,project-proposed
VEoR,/data/10/entries/7/entries/3/name,Redoubt Features,堡壘特點,project-proposed
VEoR,/data/10/entries/7/entries/3/entries/1/name,Ceilings,天花板,existing-site
VEoR,/data/10/entries/7/entries/3/entries/2/name,Forbiddance,禁制術,existing-site
VEoR,/data/10/entries/7/entries/3/entries/3/name,Lighting,光照,existing-site
VEoR,/data/10/entries/7/entries/3/entries/4/name,Respite from the Winds,遠離風的休息,project-proposed
VEoR,/data/10/entries/7/entries/3/entries/5/name,Ventilation Tubes,通風管道,project-proposed
VEoR,/data/10/entries/7/entries/4/name,Cliffside Redoubt Locations,懸崖堡壘地點,project-proposed
VEoR,/data/10/entries/7/entries/4/entries/2/name,F1: Upper Bunker,F1: 上層掩體,project-proposed
VEoR,/data/10/entries/7/entries/4/entries/3/name,F2: Lower Entrance,F2: 下層入口,project-proposed
VEoR,/data/10/entries/7/entries/4/entries/4/name,F3: Central Chamber,F3: 中央室,project-proposed
VEoR,/data/10/entries/7/entries/4/entries/4/entries/3/name,Treasure,寶藏,existing-site
VEoR,/data/10/entries/8/name,Fighting Kas,對抗凱斯,project-proposed
VEoR,/data/10/entries/8/entries/5/entries/0/entries/0/name,Kas's Secret,凱斯的秘密,project-proposed
VEoR,/data/10/entries/9/name,Next Steps,下一步,project-proposed
VEoR,/data/11/name,Chapter 11: Eve of Ruin,第11章：毀滅前夕,project-proposed
VEoR,/data/11/entries/2/name,Running This Chapter,運作本章,project-proposed
VEoR,/data/11/entries/2/entries/3/name,Character Advancement,角色升級,existing-site
VEoR,/data/11/entries/2/entries/4/name,Power of Secrets,秘密的力量,project-proposed
VEoR,/data/11/entries/3/name,Reunion in Sigil,在法印城爾的團聚,project-proposed
VEoR,/data/11/entries/3/entries/2/items/0/name,Demiplanes,半位面,project-proposed
VEoR,/data/11/entries/3/entries/2/items/1/name,Ending Unrealities,終結非現實,project-proposed
VEoR,/data/11/entries/3/entries/2/items/2/name,Teleportation Ward,傳送防護結界,project-proposed
VEoR,/data/11/entries/4/name,Vecna's Grasp,維克那之握,project-proposed
VEoR,/data/11/entries/4/entries/1/name,Unrealities,非現實性,project-proposed
VEoR,/data/11/entries/4/entries/1/entries/2/name,Manifested Secrets,顯現的秘密,project-proposed
VEoR,/data/11/entries/4/entries/1/entries/2/entries/1/name,Locating the Manifested Secret,定位顯現的秘密,project-proposed
VEoR,/data/11/entries/4/entries/1/entries/3/name,Dismantling an Unreality,拆除一個非現實性,project-proposed
VEoR,/data/11/entries/4/entries/2/name,Vecna's Grasp Features,維克那之握特徵,project-proposed
VEoR,/data/11/entries/4/entries/2/entries/1/name,Ceilings,天花板,existing-site
VEoR,/data/11/entries/4/entries/2/entries/2/name,Lighting,光照,existing-site
VEoR,/data/11/entries/4/entries/2/entries/3/name,No Teleportation,無傳送,project-proposed
VEoR,/data/11/entries/4/entries/2/entries/4/name,Walls and Floors,牆壁和地板,project-proposed
VEoR,/data/11/entries/4/entries/3/name,Vecna's Grasp Locations,維克那之握地點,project-proposed
VEoR,/data/11/entries/4/entries/3/entries/2/name,E1: Kaleidoscopic Cavern,E1: 萬花筒洞穴,project-proposed
VEoR,/data/11/entries/4/entries/3/entries/3/name,E2: Unreality Tunnels,E2: 非現實隧道,project-proposed
VEoR,/data/11/entries/4/entries/3/entries/3/entries/2/name,E2a,E2a,project-proposed
VEoR,/data/11/entries/4/entries/3/entries/3/entries/3/name,E2b,E2b,project-proposed
VEoR,/data/11/entries/4/entries/3/entries/3/entries/4/name,E2c,E2c,project-proposed
VEoR,/data/11/entries/5/name,Torment of Kas,凱斯的折磨,project-proposed
VEoR,/data/11/entries/5/entries/9/name,Castle Locations,城堡地點,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/2/name,K1: Ruined Bailey,K1: 荒廢的堡壘,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/3/name,K2: Statues of Vecna,K2: 維克那雕像,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/4/name,K3: Receiving Room,K3: 接待室,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/5/name,K4: Fountain of Blood,K4: 血之泉,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/5/entries/2/name,Vision of Vecna,維克那的幻象,project-proposed
VEoR,/data/11/entries/5/entries/9/entries/6/name,K5: Kas's Chamber,K5: 凱斯的房間,project-proposed
VEoR,/data/11/entries/5/entries/10/name,Manifested Secret,顯現的秘密,project-proposed
VEoR,/data/11/entries/6/name,Neverwinter's New King,無冬城的新國王,project-proposed
VEoR,/data/11/entries/6/entries/10/name,Manifested Secret,顯現的秘密,project-proposed
VEoR,/data/11/entries/7/name,Dead Gods,神屍,project-proposed
VEoR,/data/11/entries/7/entries/7/name,Blue Feather of Habbakuk,哈巴庫克的藍色羽毛,project-proposed
VEoR,/data/11/entries/7/entries/8/name,Arekanz's Donjon Locations,阿雷坎茲的城堡地點,project-proposed
VEoR,/data/11/entries/7/entries/8/entries/3/name,G1: Crumbling Mound,G1: 崩塌的土堆,project-proposed
VEoR,/data/11/entries/7/entries/8/entries/4/name,G2: Sword Bridge,G2: 劍橋,project-proposed
VEoR,/data/11/entries/7/entries/8/entries/5/name,G3: Horror's Fissure,G3: 恐怖之裂隙,project-proposed
VEoR,/data/11/entries/7/entries/8/entries/6/name,G4: Shrine of Habbakuk,G4: 哈巴庫克神祠,project-proposed
VEoR,/data/11/entries/7/entries/9/name,Manifested Secret,顯現的秘密,project-proposed
VEoR,/data/11/entries/8/name,Cave of Shattered Reflection,破碎倒影洞,project-proposed
VEoR,/data/11/entries/8/entries/1/name,Cave Features,洞穴特徵,project-proposed
VEoR,/data/11/entries/8/entries/1/entries/1/name,Crystal Walls,水晶牆壁,project-proposed
VEoR,/data/11/entries/8/entries/1/entries/2/name,Diamond Doors,鑽石門,project-proposed
VEoR,/data/11/entries/8/entries/1/entries/3/name,Lighting,光照,existing-site
VEoR,/data/11/entries/8/entries/1/entries/4/name,Limited Teleportation,有限傳送,project-proposed
VEoR,/data/11/entries/8/entries/1/entries/5/name,Empowered by Secrets,被秘密增強,project-proposed
VEoR,/data/11/entries/8/entries/2/name,Cave Locations,洞穴的地點,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/2/name,R1: Shattered Grotto,R1: 破碎的洞穴,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/3/name,R2: Threshold,R2: 門檻,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/3/entries/2/name,Psychic Hum,心靈嗡鳴,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/3/entries/3/name,Diamond Door,鑽石門,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/4/name,R3: Ritual Chamber,R3: 儀式室,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/4/entries/2/name,Amplified Hum,增強嗡鳴,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/4/entries/3/name,Door Maze,門迷宮,project-proposed
VEoR,/data/11/entries/8/entries/2/entries/4/entries/4/name,Confronting Vecna,面對維克那,project-proposed
VEoR,/data/11/entries/9/name,Conclusion,結局,project-proposed
VEoR,/data/12/name,Appendix A: Bestiary,附錄A：怪物圖鑑,project-proposed
VEoR,/data/13/name,Appendix B: Character Dossier,附錄B：角色檔案,project-proposed
VEoR,/data/13/entries/1/name,Acererak,阿瑟瑞克,existing-site
VEoR,/data/13/entries/1/entries/1/name,History,歷史,existing-site
VEoR,/data/13/entries/1/entries/2/name,Personality,個性,existing-site
VEoR,/data/13/entries/2/name,Alustriel Silverhand,艾拉斯卓·銀手,existing-site
VEoR,/data/13/entries/2/entries/3/name,Personality,個性,existing-site
VEoR,/data/13/entries/2/entries/4/name,History,歷史,existing-site
VEoR,/data/13/entries/3/name,Kas the Betrayer,背叛者凱斯,existing-site
VEoR,/data/13/entries/3/entries/3/name,Personality,個性,existing-site
VEoR,/data/13/entries/4/name,Lolth the Spider Queen,羅絲，蜘蛛女王,project-proposed
VEoR,/data/13/entries/4/entries/1/name,History,歷史,existing-site
VEoR,/data/13/entries/4/entries/2/name,Personality,個性,existing-site
VEoR,/data/13/entries/5/name,Lord Soth,索思爵士,existing-site
VEoR,/data/13/entries/6/name,Miska the Wolf-Spider,米斯卡，狼蛛,existing-site
VEoR,/data/13/entries/6/entries/2/name,History,歷史,existing-site
VEoR,/data/13/entries/7/name,Mordenkainen,魔鄧肯,project-proposed
VEoR,/data/13/entries/7/entries/2/name,History,歷史,existing-site
VEoR,/data/13/entries/7/entries/3/name,Personality,個性,existing-site
VEoR,/data/13/entries/8/name,Strahd von Zarovich,施特拉德·馮·扎洛維奇,existing-site
VEoR,/data/13/entries/8/entries/2/name,History,歷史,existing-site
VEoR,/data/13/entries/9/name,Tasha,塔莎,project-proposed
VEoR,/data/13/entries/9/entries/2/name,Answering the Summons,回應召喚,existing-site
VEoR,/data/13/entries/10/name,Tiamat,提亞馬特,existing-site
VEoR,/data/13/entries/10/entries/1/name,History,歷史,existing-site
VEoR,/data/13/entries/10/entries/2/name,Personality,個性,existing-site
VEoR,/data/13/entries/11/name,Vecna,維克那,existing-site
VEoR,/data/14/name,Appendix C: Secrets Tracker,附錄C：秘密追蹤器,project-proposed
VEoR,/data/15/name,Credits,製作組,project-proposed
VEoR,/data/15/entries/0/items/0/name,Lead Designer:,首席設計師：,project-proposed
VEoR,/data/15/entries/0/items/1/name,Art Director:,藝術總監：,project-proposed
VEoR,/data/15/entries/0/items/2/name,Designers:,設計師：,project-proposed
VEoR,/data/15/entries/0/items/3/name,Rules Developers:,規則開發者：,project-proposed
VEoR,/data/15/entries/0/items/4/name,Lead Editor:,主編：,project-proposed
VEoR,/data/15/entries/0/items/5/name,Editors:,編輯：,project-proposed
VEoR,/data/15/entries/0/items/6/name,Lead Graphic Designer:,首席平面設計師：,project-proposed
VEoR,/data/15/entries/0/items/7/name,Graphic Designers:,平面設計師：,project-proposed
VEoR,/data/15/entries/0/items/8/name,Cover Illustrators:,封面插畫師：,project-proposed
VEoR,/data/15/entries/0/items/9/name,Cartographers:,製圖師：,project-proposed
VEoR,/data/15/entries/0/items/10/name,Interior Illustrators:,內頁插畫師：,project-proposed
VEoR,/data/15/entries/0/items/11/name,Concept Art Director:,概念藝術總監：,project-proposed
VEoR,/data/15/entries/0/items/12/name,Concept Artists:,概念藝術家：,project-proposed
VEoR,/data/15/entries/0/items/13/name,Consultants:,顧問：,project-proposed
VEoR,/data/15/entries/0/items/14/name,Project Engineer:,專案工程師：,project-proposed
VEoR,/data/15/entries/0/items/15/name,Imaging Technicians:,影像技術：,project-proposed
VEoR,/data/15/entries/0/items/16/name,Prepress Specialist:,排版專員：,project-proposed
VEoR,/data/15/entries/0/items/17/name,D&D Studio Executive Producer:,D&D工作室執行製片人：,project-proposed
VEoR,/data/15/entries/0/items/18/name,Game Architects:,遊戲設計師：,project-proposed
VEoR,/data/15/entries/0/items/19/name,Design Department:,設計部門：,project-proposed
VEoR,/data/15/entries/0/items/20/name,Studio Art Director:,工作室藝術總監：,project-proposed
VEoR,/data/15/entries/0/items/21/name,Art Manager:,藝術管理：,project-proposed
VEoR,/data/15/entries/0/items/22/name,Art Department:,藝術部門：,project-proposed
VEoR,/data/15/entries/0/items/23/name,Managing Editor:,主編：,project-proposed
VEoR,/data/15/entries/0/items/24/name,Editorial Department:,編輯部：,project-proposed
VEoR,/data/15/entries/0/items/25/name,Senior Producer:,總出品人：,project-proposed
VEoR,/data/15/entries/0/items/26/name,Producers:,製作人：,project-proposed
VEoR,/data/15/entries/0/items/27/name,Director of Studio Operations:,工作室運營總監：,project-proposed
VEoR,/data/15/entries/0/items/28/name,Director of Product Management:,產品管理總監：,project-proposed
VEoR,/data/15/entries/0/items/29/name,Product Managers:,產品經理：,project-proposed
