english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
C7: Fountain Room,C7: 噴泉室,draft-heading-proposed,heading-only,VEoR,21,data/1/entries/6/entries/2/entries/8/name,1,C7: Fountain Room,C7: 噴泉室
C8: East Pressure Room,C8: 東壓力室,draft-heading-proposed,heading-only,VEoR,22,data/1/entries/6/entries/2/entries/9/name,1,C8: East Pressure Room,C8: 東壓力室
C9: Clockwork Alcove,C9: 發條壁龕,draft-heading-proposed,heading-only,VEoR,22,data/1/entries/6/entries/2/entries/10/name,1,C9: Clockwork Alcove,C9: 發條壁龕
Camlash,卡姆拉什,existing-site,heading-only,VEoR,15,data/0/entries/12/entries/1/rows/45/1,22,{@creature Camlash|VEoR},卡姆拉什
Carapace Ridge,甲殼脊,draft-heading-proposed,heading-only,VEoR,169,data/9/entries/3/entries/3/entries/0,14,"The characters should be 18th level when this chapter begins. The characters gain a level after they navigate Pandesmos Outlook and arrive at Carapace Ridge, where the war between the forces of Kas and Vecna rages.",甲殼脊
Cartographer:,地圖作者：,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/8/entries/0/entries/0/items/0/items/7/name,1,Cartographer:,地圖作者：
Cartographers:,製圖師：,draft-heading-proposed,heading-only,VEoR,,data/15/entries/0/items/9/name,1,Cartographers:,製圖師：
Casino,賭場,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/7/entries/5/entries/1/entries/1/rows/6/4,64,The Red Belvedere casino,賭場
Casino Currency,賭場貨幣,draft-heading-proposed,heading-only,VEoR,155,data/8/entries/5/entries/6/entries/2/items/1/entry,2,"The Red Belvedere has its own in-house currency (see the ""{@area Casino Currency|40d|x}"" section). Both gold and {@item Soul Coin|BGDIA|Soul Coins} can be traded for in-house currency at the exchange desk in the lobby.",賭場貨幣
Casino Lobby,賭場大堂,draft-heading-proposed,heading-only,VEoR,153,data/8/entries/5/entries/5/name,2,Casino Lobby,賭場大堂
Casino Pit Masters,賭場賭檯主管,draft-heading-proposed,heading-only,VEoR,155,data/8/entries/5/entries/7/entries/2,7,"If the characters ask her for permission to enter Dragon's Pride, Windfall scoffs and says they'll need to ingratiate themselves to a pit master to gain access to the exclusive area. It amuses the tiefling to watch the characters try to gain favor with at least one of the casino's pit masters (see the ""{@area Casino Pit Masters|415|x}"" section). Windfall is certain the characters will never convince the pit masters to let them into Dragon's Pride.",賭場賭檯主管
Casino Rooms,賭場房間,draft-heading-proposed,heading-only,VEoR,159,data/8/entries/6/name,1,Casino Rooms,賭場房間
Casino Security,賭場安保,draft-heading-proposed,heading-only,VEoR,156,data/8/entries/5/entries/9/name,1,Casino Security,賭場安保
Casivus,卡西沃斯,project-proposed,matching-English-source-string-only,VEoR,118,data/6/entries/8/entries/4/entries/0,8,"The characters have three goals while inside the Three Moons Vault. As the characters explore the vault, NPCs such as Valendar ({@area area V7|30b|x}) and Casivus ({@area area V15|321|x}) can help devise plans for achieving these goals.",卡西烏斯
Castle Dining Hall,城堡餐廳,draft-heading-proposed,heading-only,VEoR,107,data/5/entries/6/entries/4/entries/2/name,1,Castle Dining Hall,城堡餐廳
Castle Locations,城堡地點,draft-heading-proposed,heading-only,VEoR,194,data/11/entries/5/entries/9/name,1,Castle Locations,城堡地點
Catacomb Invaders,地下墓穴入侵者,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/5/entries/3/entries/1/items/0/name,1,Catacomb Invaders,地下墓穴入侵者
Causing a Rout,引發潰敗,draft-heading-proposed,heading-only,VEoR,180,data/10/entries/5/entries/6/entries/3/entries/3/name,1,Causing a Rout,引發潰敗
Cave Features,洞穴特徵,draft-heading-proposed,heading-only,VEoR,199,data/11/entries/8/entries/1/name,1,Cave Features,洞穴特徵
Cave Locations,洞穴的地點,draft-heading-proposed,heading-only,VEoR,200,data/11/entries/8/entries/2/name,1,Cave Locations,洞穴的地點
Cave of Shattered Reflection,破碎倒影洞,project-proposed,matching-English-source-string-only,VEoR,5,data/0/entries/5/entries/1/entries/0,33,"Vecna's Ritual of Remaking involves gathering powerful secrets, extracting energy from them, and interweaving this energy with the lich's essence and magic. After Vecna and his cultists extract enough secrets, the lich plans to weave the ritual alone in the Cave of Shattered Reflection on the plane of Pandemonium.",破碎反射洞穴;破碎倒影洞穴;破碎之鏡洞穴;破碎反射洞;破碎之鏡洞
Caved-In Artery,塌陷的動脈,draft-heading-proposed,heading-only,VEoR,71,data/3/entries/7/entries/2/entries/3/entries/4/name,2,Caved-In Artery,塌陷的動脈
Ceilings,天花板,existing-site,canonical-name,VNotEE,,data/0/entries/6/entries/4/entries/1/items/0/name,47,Ceilings,天花板
"Ceilings, Doors, Floors, and Walls",天花板、門、地板和牆壁,draft-heading-proposed,heading-only,VEoR,134,data/7/entries/5/entries/2/entries/1/name,1,"Ceilings, Doors, Floors, and Walls",天花板、門、地板和牆壁
"Ceilings, Floors, and Walls",天花板、地板和牆壁,draft-heading-proposed,heading-only,VEoR,134,data/7/entries/5/entries/2/entries/1/entries/0,3,"The ceilings, floors, and walls of the complex are constructed from limestone. Chamber ceilings are 20 feet high, while hallway ceilings are 10 feet high. Doors are wooden and unlocked unless otherwise specified; some must be opened by special means. The complex's walls are immune to any spell or magical effect that would change their shape, such as a {@spell Passwall} or {@spell Stone Shape} spell.",天花板、地板和牆壁
Cell Keys,牢房鑰匙,draft-heading-proposed,heading-only,VEoR,51,data/2/entries/10/entries/6/entries/6/entries/3/name,1,Cell Keys,牢房鑰匙
Cerulean Hall,蔚藍大廳,draft-heading-proposed,heading-only,VEoR,157,data/8/entries/5/entries/10/entries/3/entries/0,6,{@i Master of the Cerulean Hall},蔚藍大廳
Challenge Ratings,挑戰等級,draft-heading-proposed,heading-only,VEoR,15,data/0/entries/12/name,1,Challenge Ratings,挑戰等級
Chandry,錢德里,project-proposed,canonical-name,VEoR,85,data/4/entries/8/entries/5/entries/13/entries/1,5,"The lawful good {@creature ghost}, who says its name is Chandry, pleads with the characters to help it reunite with its comrades inside Landro.",
Chanting,吟唱聲,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/16/entries/0/entries/0,8,"Cacophonous whispers echo through this expansive cave. An imposing human cultist in a sweeping robe stands against the wall, chanting. His oily hair is slicked back, and his skin is gaunt and gray.",吟唱聲
Chaos Incarnate,混沌化身,draft-heading-proposed,heading-only,VEoR,175,data/10/entries/3/name,1,Chaos Incarnate,混沌化身
Chapter 1 Summary,第一章摘要,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/2/name,1,Chapter 1 Summary,第一章摘要
Chapter 10 Summary,第10章概要,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/8/entries/11/name,1,Chapter 10 Summary,第10章概要
Chapter 10: The War of Pandesmos,第十章：潘德莫斯之戰,draft-heading-proposed,heading-only,VEoR,175,data/10/name,1,Chapter 10: The War of Pandesmos,第十章：潘德莫斯之戰
Chapter 11 Summary,第11章概要,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/8/entries/12/name,1,Chapter 11 Summary,第11章概要
Chapter 11: Eve of Ruin,第11章：毀滅前夕,draft-heading-proposed,heading-only,VEoR,191,data/11/name,1,Chapter 11: Eve of Ruin,第11章：毀滅前夕
Chapter 1: Return from Neverdeath Graveyard,第1章：從不死者墓地歸來,draft-heading-proposed,heading-only,VEoR,17,data/1/name,1,Chapter 1: Return from Neverdeath Graveyard,第1章：從不死者墓地歸來
Chapter 2 Summary,第二章摘要,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/3/name,1,Chapter 2 Summary,第二章摘要
Chapter 2: The Wizards Three,第2章：三位法師,draft-heading-proposed,heading-only,VEoR,37,data/2/name,1,Chapter 2: The Wizards Three,第2章：三位法師
Chapter 3 Summary,第三章摘要,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/4/name,1,Chapter 3 Summary,第三章摘要
Chapter 3: The Lambent Zenith's Last Voyage,第三章：光輝頂點的最後航行,draft-heading-proposed,heading-only,VEoR,57,data/3/name,1,Chapter 3: The Lambent Zenith's Last Voyage,第三章：光輝頂點的最後航行
Chapter 4 Summary,第四章摘要,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/5/name,1,Chapter 4 Summary,第四章摘要
Chapter 4: The Ruined Colossus,第4章：毀滅的巨像,draft-heading-proposed,heading-only,VEoR,73,data/4/name,1,Chapter 4: The Ruined Colossus,第4章：毀滅的巨像
Chapter 5 Summary,第五章摘要,draft-heading-proposed,heading-only,VEoR,11,data/0/entries/8/entries/6/name,1,Chapter 5 Summary,第五章摘要
Chapter 5: Death House,第5章：死亡之屋,draft-heading-proposed,heading-only,VEoR,93,data/5/name,1,Chapter 5: Death House,第5章：死亡之屋
Chapter 6 Summary,第六章摘要,draft-heading-proposed,heading-only,VEoR,11,data/0/entries/8/entries/7/name,1,Chapter 6 Summary,第六章摘要
Chapter 6: Night of Blue Fire,第6章：藍色火焰之夜,draft-heading-proposed,heading-only,VEoR,111,data/6/name,1,Chapter 6: Night of Blue Fire,第6章：藍色火焰之夜
Chapter 7 Summary,第七章摘要,draft-heading-proposed,heading-only,VEoR,11,data/0/entries/8/entries/8/name,1,Chapter 7 Summary,第七章摘要
Chapter 7: Tomb of Wayward Souls,第7章：迷失靈魂的墓穴,draft-heading-proposed,heading-only,VEoR,131,data/7/name,1,Chapter 7: Tomb of Wayward Souls,第7章：迷失靈魂的墓穴
Chapter 8 Summary,第八章摘要,draft-heading-proposed,heading-only,VEoR,11,data/0/entries/8/entries/9/name,1,Chapter 8 Summary,第八章摘要
Chapter 8: The Dragon Queen's Pride,第8章：龍後之傲,draft-heading-proposed,heading-only,VEoR,149,data/8/name,1,Chapter 8: The Dragon Queen's Pride,第8章：龍後之傲
Chapter 9 Summary,第9章摘要,draft-heading-proposed,heading-only,VEoR,11,data/0/entries/8/entries/10/name,1,Chapter 9 Summary,第9章摘要
Chapter 9: The Betrayer Revealed,第九章：背叛者揭露,draft-heading-proposed,heading-only,VEoR,169,data/9/name,1,Chapter 9: The Betrayer Revealed,第九章：背叛者揭露
Character Advancement,角色升級,existing-site,canonical-name,VEoR,17,data/1/entries/4/entries/1/name,11,Character Advancement,角色升級
Character Creation,建立角色,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/10/name,1,Character Creation,建立角色
Charisma,魅力,project-proposed,canonical-name,VNotEE,,data/0/entries/6/entries/5/entries/11/entries/2/entries/2/items/0,29,"Make a {@dc 14} Charisma ({@skill Performance}) check using an instrument within 5 feet of the shrine, performing a song dedicated to Oghma.",
Chasing Kas,追逐卡斯,draft-heading-proposed,heading-only,VEoR,172,data/9/entries/5/entries/4/entries/6/name,1,Chasing Kas,追逐卡斯
Cheating in the Red Belvedere,在紅亭臺作弊,draft-heading-proposed,heading-only,VEoR,156,data/8/entries/5/entries/9/entries/0,3,"Each room of the casino is supervised by a trio of {@creature Pit Fiend||pit fiends}. They are silent observers and intervene only if a patron starts a fight or is caught cheating (see the ""{@adventure Cheating in the Red Belvedere|VEoR|8|Cheating in the Red Belvedere}"" sidebar).",在紅亭臺作弊
Chest,箱子,existing-site,heading-only,VEoR,39,data/2/entries/5/entries/2/entries/2/items/3/entry,53,"Spells, magic items, and effects that summon creatures or objects from other planes, such as a {@item Ring of Djinni Summoning}, instead summon targets from within Sigil if possible or otherwise fail. Effects that summon a specific target from outside Sigil, such as the {@spell Drawmij's Instant Summons} and {@spell Leomund's Secret Chest} spells, automatically fail.",箱子
Chests,寶箱,draft-heading-proposed,heading-only,VEoR,54,data/2/entries/10/entries/6/entries/15/entries/2/name,4,Chests,寶箱
Chicanery,詭計,project-proposed,canonical-name,VEoR,159,data/8/entries/6/entries/1/entries/4/entries/3,1,"One {@creature pit fiend} serves as security for the area. The six {@creature Nightmare||nightmares} (named Chicanery, Far Gambit, Blinx, Cursed Cavalry, Sunshroud, and Retribution) stamp impatiently in their stalls, and a {@creature barbed devil} jockey attends to each one.",
Children,子嗣,existing-site,heading-only,VEoR,14,data/0/entries/10/entries/2/entries/4/rows/5/1,14,"The character is in the service of a god and on a mission to protect the helpless. The work doesn't pay well, but the character has saved children from hungry monsters, thwarted rampaging monsters in villages, and protected the poor from greedy overlords.",子嗣
Chime of Exile,放逐鐘琴,existing-site,heading-only,VEoR,41,data/2/entries/5/entries/4/entries/4/entries/2/entries/0,12,"Alustriel keeps an impressive collection of magic items here. If the characters ask, Alustriel allows each character to borrow their choice of any single magic item of rare or lower rarity from the {@book Dungeon Master's Guide|DMG}. Later in this chapter, Kas, disguised as Mordenkainen, retrieves the {@item Chime of Exile|VEoR} from one of these cabinets.",放逐鐘琴
Chosen,選民,project-proposed,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/15/entries/2/items/1/entry,4,The cultists here are but one sect of many that have infiltrated Neverwinter. The other sects have chosen different areas of the city's catacombs as their respective hideouts.,
Cirit,西里特,project-proposed,canonical-name,VEoR,63,data/3/entries/6/entries/11/entries/5/entries/4/entries/1/items/0/entry,18,"Daveras's usual card partner, a halfling woman named Cirit, hasn't shown up for their games lately. Camp members said Cirit left to scout the other wreck segments, but Daveras seems doubtful. Unknown to Daveras, Cirit is actually in the Lambent Zenith's brig ({@area area Z9|16a|x}).",
Cliffside Redoubt,懸崖堡壘,draft-heading-proposed,heading-only,VEoR,173,data/9/entries/6/entries/4/entries/0,14,"Kas fled toward Carapace Ridge, where Miska is imprisoned in the nearby Ruinous Citadel and where Kas has a stronghold in a cliffside redoubt. The vampire plans to marshal his forces before marching on the Cave of Shattered Reflection and confronting Vecna.",懸崖堡壘
Cliffside Redoubt Locations,懸崖堡壘地點,draft-heading-proposed,heading-only,VEoR,187,data/10/entries/7/entries/4/name,1,Cliffside Redoubt Locations,懸崖堡壘地點
Clock Assembly,鐘錶組裝,draft-heading-proposed,heading-only,VEoR,22,data/1/entries/6/entries/2/entries/11/entries/4/entries/1/items/0/name,1,Clock Assembly,鐘錶組裝
Colored Glass,彩色玻璃,draft-heading-proposed,heading-only,VEoR,127,data/6/entries/8/entries/9/entries/2/name,1,Colored Glass,彩色玻璃
Concept Art Director:,概念藝術總監：,draft-heading-proposed,heading-only,VEoR,,data/15/entries/0/items/11/name,1,Concept Art Director:,概念藝術總監：
Concept Artists:,概念藝術家：,draft-heading-proposed,heading-only,VEoR,,data/15/entries/0/items/12/name,1,Concept Artists:,概念藝術家：
Concluding the Adventure,結束冒險,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/7/name,1,Concluding the Adventure,結束冒險
Conclusion,結局,draft-heading-proposed,heading-only,VEoR,161,data/8/entries/6/entries/3/entries/2,2,"Watching a coliseum match is free. Matches pit two teams against each other: one consisting of creatures enlisted by the casino, the other consisting of casino patrons looking to prove their mettle in combat. Before each match, audience members can bet on which team will emerge victorious. At the conclusion of a match, audience members who bet on the winning team receive twice their initial bet.",結局
