english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Brego,布雷戈,project-proposed,canonical-name,KftGV,144,data/9/entries/10/entries/3/entries/12/entries/3,3,"Brego, the dwarf bartender (lawful evil {@creature spy}), is a longtime friend of Aminta's and a member of the Onyx Scar. He stands on a small crate to reach the bar's countertop. If a fight erupts, Brego ducks behind the bar and hurls flaming bottles of alcohol at intruders (treat each bottle as a {@item Alchemist's Fire (flask)|PHB|flask of alchemist's fire}) unless he is stopped. The bar gives Brego {@quickref Cover||3||three-quarters cover}.",
Brendara Valindril,布倫達拉·瓦林德里爾,project-proposed,canonical-name,KftGV,15,data/1/entries/6/entries/4/entries/4/entries/3/rows/7/1,1,"Brendara Valindril (lawful neutral elf), a graduate student in history at the university",
Bribe,賄賂,project-proposed,heading-only,KftGV,30,data/2/entries/6/entries/2/entries/2,9,"Whenever a disguised character enters a situation where the disguise might be detected by an onlooker who takes more than a passing interest in the character, have the character make a Charisma ({@skill Deception}) check. If the check's total is higher than the passive Wisdom ({@skill Perception}) score of the onlooker, the disguise does its job. If the check fails, the onlooker sees through the disguise and either alerts security or demands a small bribe (5 gp) to keep silent.",
Bribing,賄賂,project-proposed,heading-only,KftGV,123,data/8/entries/7/entries/2/entries/3/entries/1/items/1/name,1,Bribing,
Bridge Switches,橋樑開關,project-proposed,heading-only,KftGV,79,data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/0/name,1,Bridge Switches,
Bridges,橋,project-proposed,heading-only,KftGV,30,data/2/entries/7/entries/2/entries/2/entries/3/entries/1,15,"The cave's ceiling rises high above your heads, and dancing lights bob around hanging stalactites. The river winds through the casino floor, splitting the cavernous chamber in two and passing under arched stone bridges at various points. Card tables and other gaming stations surrounded by chattering patrons fill the open space. A cheer rises from deeper in the cavern, which is decorated to suggest excitement, opportunity, and excess.",
Brimstone Hold,硫磺堡,project-proposed,canonical-name,KftGV,195,data/13/entries/2,19,"In this heist, the heroes must infiltrate Brimstone Hold, the prison-fortress where Vrakir has locked away the {@item Book of Vile Darkness (Variant)|KftGV|Book of Vile Darkness}, and escape with the efreeti's prize. The characters' contact is an arcanaloth named Nebukath, the hold's duplicitous administrator, who secretly covets the book and plans to betray the heroes as soon as the group recovers it.",
Brimstone Hold Locations,硫磺堡地點,project-proposed,heading-only,KftGV,200,data/13/entries/8/entries/5/name,1,Brimstone Hold Locations,
Brimstone Hold's Inhabitants,硫磺堡的居民,project-proposed,heading-only,KftGV,196,data/13/entries/7/entries/4/name,2,Brimstone Hold's Inhabitants,
Brine Widow,鹽水寡婦,project-proposed,canonical-name,KftGV,27,data/2/entries/4/entries/1/entries/0,5,"""Greetings, operatives. An ally of the Golden Vault named Verity Kye had her life's savings stolen from her by a devious gambling partner. We've found an opportunity to right this wrong. This quest, should you choose to undertake it, requires you to infiltrate the Afterlife Casino and steal a statuette and a sum of money. Meet with Verity at the Brine Widow tavern to learn more details. Good luck, operatives.""",
Broadfoot,闊足,project-proposed,canonical-name,KftGV,71,data/5/entries/4/entries/3,16,"Little Lockford's mayor, Braith Broadfoot, asks the adventurers to infiltrate the town and retrieve a security key last seen in Tockworth's possession. When used to activate a fail-safe device in Tockworth's workshop, the key permanently shuts down the automatons, rendering them harmless. How the characters deal with Tockworth is left up to them.",
Building Interior,建築內部,project-proposed,heading-only,KftGV,79,data/5/entries/10/entries/4/entries/5/entries/2/name,2,Building Interior,
Buildings,建築物,project-proposed,heading-only,KftGV,74,data/5/entries/9/entries/1/entries/0,17,"The town is situated in a vast cavern tinged red by the magma that flows through the channels that separate the various districts. By and large, the town is well maintained, with streets and buildings composed of gray stone bricks. Other noteworthy features are summarized in the sections that follow.",
Buried Again,再次埋葬,project-proposed,heading-only,KftGV,116,data/7/entries/9/entries/0,2,"Once Golden Axe is safely in their possession, the characters must decide whether to keep it for themselves (in which case the adventure ends here) or return it to its rightful owner (see ""Buried Again"" below).",
Burrowing Speed,掘進速度,project-proposed,heading-only,KftGV,83,data/5/entries/10/entries/6/entries/6/entries/4/entries/1/items/1/name,2,Burrowing Speed,
By Reputation,以名聲,project-proposed,heading-only,KftGV,55,data/4/entries/4/entries/1/items/0/name,1,By Reputation,
Bypassing Alarms,繞過警報,project-proposed,heading-only,KftGV,16,data/1/entries/6/entries/4/entries/5/entries/1/entries/0,6,"Audible {@spell alarm} spells have been cast in areas marked (A) on {@adventure map 1.2|KftGV|1|MAP 1.2: DM'S MAP}. The museum's guards and the curator have pass cards that allow them to bypass these alarms, and spare pass cards are kept in {@area area V7|04d|x} (see ""{@area Bypassing Alarms|029|x}"" below for more information). The alarms are located as follows:",
C10: Laundry Room,C10: 洗衣房,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/11/name,1,C10: Laundry Room,
C11: Music Hall,C11: 音樂廳,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/12/name,1,C11: Music Hall,
C12: Outdoor Balcony,C12: 室外陽臺,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/13/name,1,C12: Outdoor Balcony,
C13: Hallway,C13: 走廊,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/14/name,1,C13: Hallway,
C14: Sythian's Study,C14: 西提安的書房,project-proposed,heading-only,KftGV,115,data/7/entries/8/entries/9/entries/15/name,1,C14: Sythian's Study,
C15: Sythian's Quarters (Locked),C15: 西提安的住處（鎖著的）,project-proposed,heading-only,KftGV,115,data/7/entries/8/entries/9/entries/16/name,1,C15: Sythian's Quarters (Locked),
C16: Attic,C16: 閣樓,project-proposed,heading-only,KftGV,115,data/7/entries/8/entries/9/entries/17/name,1,C16: Attic,
C17: Library (Locked),C17: 圖書館（鎖著的）,project-proposed,heading-only,KftGV,115,data/7/entries/8/entries/9/entries/18/name,1,C17: Library (Locked),
C18: Rooftop,C18: 屋頂,project-proposed,heading-only,KftGV,116,data/7/entries/8/entries/9/entries/19/name,1,C18: Rooftop,
C1: Dining Hall,C1: 餐廳,project-proposed,heading-only,KftGV,112,data/7/entries/8/entries/9/entries/2/name,1,C1: Dining Hall,
C2: Kitchen and Pantry,C2: 廚房和食品儲藏室,project-proposed,heading-only,KftGV,112,data/7/entries/8/entries/9/entries/3/name,1,C2: Kitchen and Pantry,
C3: Servants' Quarters,C3: 僕人宿舍,project-proposed,heading-only,KftGV,112,data/7/entries/8/entries/9/entries/4/name,1,C3: Servants' Quarters,
C4: Gallery,C4: 畫廊,project-proposed,heading-only,KftGV,112,data/7/entries/8/entries/9/entries/5/name,1,C4: Gallery,
C5: Shrine (Locked),C5: 神龕（鎖著的）,project-proposed,heading-only,KftGV,112,data/7/entries/8/entries/9/entries/6/name,1,C5: Shrine (Locked),
C6: Mezzanine,C6: 夾層,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/7/name,1,C6: Mezzanine,
C7: Students' Quarters,C7: 學生宿舍,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/name,1,C7: Students' Quarters,
C7a:,C7a:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/0/name,1,C7a:,
C7b:,C7b:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/1/name,1,C7b:,
C7c:,C7c:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/2/name,1,C7c:,
C7d:,C7d:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/3/name,1,C7d:,
C7e:,C7e:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/4/name,1,C7e:,
C7f:,C7f:,project-proposed,heading-only,KftGV,113,data/7/entries/8/entries/9/entries/8/entries/2/items/5/name,1,C7f:,
C8: Bathroom,C8: 浴室,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/9/name,1,C8: Bathroom,
C9: Sythian's Bathroom (Locked),C9: 西提安的浴室（鎖著的）,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/10/name,1,C9: Sythian's Bathroom (Locked),
Cabin A,隔間A,project-proposed,heading-only,KftGV,170,data/11/entries/8/entries/7/entries/5/entries/1/items/0/name,1,Cabin A,
Cabin B,隔間B,project-proposed,heading-only,KftGV,170,data/11/entries/8/entries/7/entries/5/entries/1/items/1/name,1,Cabin B,
Cabin C,隔間C,project-proposed,heading-only,KftGV,170,data/11/entries/8/entries/7/entries/5/entries/1/items/2/name,1,Cabin C,
Caboose,守車,project-proposed,canonical-name,KftGV,162,data/11/entries/6/entries/6/items/0/entry,12,"Like most trains, the Concordant Express includes an Engine Car at the front and a Caboose at the back. The number of other train cars and their configuration can change, so Glitch can't say much more about the size of the train or the order in which the cars will be arranged. The configuration of the cars might be different than what's shown on the blueprint. (In fact, it is. See the ""{@area Train Configuration|413|x}"" section for details.)",
Cages,籠子,project-proposed,heading-only,KftGV,37,data/2/entries/7/entries/7/entries/15/name,6,A12: Staging Area and Animal Cages,
Callarduran,卡勒杜蘭,project-proposed,canonical-name,KftGV,78,data/5/entries/10/entries/3/entries/1/entries/2,3,"A character who examines the golden pick and succeeds on a {@dc 13} Intelligence ({@skill Religion}) check recognizes it as the symbol of the Deep Brother, Callarduran Smoothhands, a god worshiped by svirfneblin (particularly miners and stone carvers).",
Canaith,凱納斯,project-proposed,canonical-name,KftGV,9,data/0/entries/5/entries/3/entries/13/entries/3/rows/6/1,16,"Zarthine Delthion (neutral, human {@creature noble}), the daughter of the wizard who gave Frody the Canaith mandolin, believes the instrument is rightfully hers. She hires the rivals to retrieve it.",
Cart,二輪貨車,existing-site,heading-only,KftGV,88,data/6/entries/6/entries/7/entries/1/items/5/entry,10,"""Supplies are sometimes delivered to the guildhouse by riders on horseback or by mule-drawn cart. All supplies are received and inspected by Laris Drot, the stablemaster, at the livery stables.""",
Cartographers,製圖師,project-proposed,heading-only,KftGV,,data/14/entries/0/items/0/items/10/name,1,Cartographers,
Casa Solana,卡薩·索拉納,project-proposed,heading-only,KftGV,137,data/9/entries/9/entries/4/name,1,Casa Solana,
Case Closed,案件結案,project-proposed,heading-only,KftGV,171,data/11/entries/8/entries/7/entries/6/entries/5/name,1,Case Closed,
Cashier Stations,收銀臺,project-proposed,heading-only,KftGV,31,data/2/entries/7/entries/3/entries/1/name,2,Cashier Stations,
Casing the Joint,踩點,project-proposed,heading-only,KftGV,121,data/8/entries/6/entries/3/name,2,Casing the Joint,
Casino Features,賭場特色,project-proposed,heading-only,KftGV,31,data/2/entries/7/entries/3/name,1,Casino Features,
Casino Patrons,賭場顧客,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/3/entries/0,5,"These machines, referred to by some casino patrons as ""tricky devils,"" are simple clockwork devices that accept copper coins. Each machine has a spring-loaded lever and five identical spinning cylinders called reels. Six golden, Infernal runes are painted on each reel. A player inserts between 1 and 9 copper coins into the machine's slot and pulls the lever, which causes the reels to spin, stop, and display a row of five runes. The player wins by matching three or more runes.",
Castle Cinis,灰燼城堡,project-proposed,canonical-name,KftGV,149,data/10/entries/1,21,"Ghalasine is under a terrible curse. An evil spellcaster has enacted a ritual to siphon life from the city's people and reduce the city itself to ash. Powering the ritual is the heart of Ghalasine's vanquished leader, {@creature King Jhaeros|KftGV} Astolko. In this adventure, the characters must infiltrate Castle Cinis and recover the king's heart to end the ritual, thereby saving Ghalasine.",
Castle Cinis Locations,灰燼城堡地點,project-proposed,heading-only,KftGV,152,data/10/entries/7/entries/7/name,1,Castle Cinis Locations,
Castle Features,城堡特徵,project-proposed,heading-only,KftGV,152,data/10/entries/7/entries/6/name,2,Castle Features,
Catching the Train,趕上火車,project-proposed,heading-only,KftGV,162,data/11/entries/6/entries/5,2,"Glitch takes the characters to the train when they're ready (see ""{@area Catching the Train|416|x}"" below) and stays with them in the interim. Glitch also shares the following information:",
Caught in the Act,當場抓獲,project-proposed,heading-only,KftGV,123,data/8/entries/7/entries/1/entries/6/entries/1,6,"Each window is warded with an abjuration rune that sounds an audible alarm if the window opens (see ""{@area Caught in the Act|304|x}""). A character who searches a window for traps notices the rune with a successful {@dc 10} Wisdom ({@skill Perception}) check and can use an action to try to disable it, doing so with a successful {@dc 14} Intelligence ({@skill Arcana}) check or a {@spell dispel magic} spell. A character who disables the alarm on one window can do the same on other vault windows without having to repeat the check.",
Cause of the Earthquakes,地震的原因,project-proposed,heading-only,KftGV,137,data/9/entries/9/entries/4/entries/2/entries/2/items/2/name,1,Cause of the Earthquakes,
Cavemouth,洞口區,project-proposed,canonical-name,KftGV,72,data/5/entries/8/entries/2/items/3/entry,16,"Warehouse 6, in the Cavemouth district, contains a magical drilling machine big enough to hold two characters (see {@area area L11|1df|x} for details). The svirfneblin have no clue what the characters might use it for, but it could come in handy.",
Cavemouth (Areas L10–L11),洞穴口（區域 L10-L11）,project-proposed,heading-only,KftGV,82,data/5/entries/10/entries/6/name,1,Cavemouth (Areas L10–L11),
Ceilings,天花板,existing-site,heading-only,KftGV,18,data/1/entries/7/entries/1/entries/1/items/0/name,22,Ceilings,
