book,context,english,zh_tw,status
OotA,/data/14/entries/9/entries/8/entries/5/name,Bregan D'aerthe Mercenaries,布雷甘·達耶僱傭兵,project-proposed
OotA,/data/14/entries/9/entries/8/entries/5/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/14/entries/9/entries/8/entries/6/name,Elite Drow Patrol,精英卓爾巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/8/entries/7/name,Noble Entourage,貴族隨從,project-proposed
OotA,/data/14/entries/9/entries/8/entries/8/name,Drow House Slaves,卓爾家族奴隸,project-proposed
OotA,/data/14/entries/9/entries/8/entries/8/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/14/entries/9/entries/8/entries/8/entries/2/name,Development,發展,project-proposed
OotA,/data/14/entries/9/entries/8/entries/9/name,Statue of Lolth,羅絲雕像,project-proposed
OotA,/data/14/entries/9/entries/9/name,Qu'ellarz'orl,奎拉佐爾,project-proposed
OotA,/data/14/entries/9/entries/9/entries/4/name,Qu'ellarz'orl Encounters,奎拉佐爾遭遇,project-proposed
OotA,/data/14/entries/9/entries/9/entries/5/name,Elite Drow Patrol,精英卓爾巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/9/entries/5/entries/1/name,Old Enemies,老對手,project-proposed
OotA,/data/14/entries/9/entries/9/entries/6/name,Gargoyles,石像鬼,project-proposed
OotA,/data/14/entries/9/entries/9/entries/7/name,Giant Wolf Spiders,巨狼蛛,project-proposed
OotA,/data/14/entries/9/entries/9/entries/8/name,Groundskeepers,園丁,project-proposed
OotA,/data/14/entries/9/entries/9/entries/9/name,Slave Parade,奴隸遊行,project-proposed
OotA,/data/14/entries/9/entries/10/name,The Rifts,裂隙,project-proposed
OotA,/data/14/entries/9/entries/10/entries/1/name,Clawrift,爪裂,project-proposed
OotA,/data/14/entries/9/entries/10/entries/2/name,Mistrift,迷霧裂谷,project-proposed
OotA,/data/14/entries/9/entries/10/entries/3/name,Westrift,西裂谷,project-proposed
OotA,/data/14/entries/9/entries/11/name,Tier Breche,提爾布雷契,project-proposed
OotA,/data/14/entries/9/entries/11/entries/4/name,Tier Breche Encounters,提爾布雷契遭遇,project-proposed
OotA,/data/14/entries/9/entries/11/entries/5/name,Drow Acolytes,卓爾侍僧,project-proposed
OotA,/data/14/entries/9/entries/11/entries/6/name,Drow Mages,卓爾魔法師,project-proposed
OotA,/data/14/entries/9/entries/11/entries/7/name,Drow Warriors,卓爾戰士,project-proposed
OotA,/data/14/entries/9/entries/12/name,West Wall,西牆,project-proposed
OotA,/data/14/entries/9/entries/12/entries/3/name,West Wall Encounters,西牆遭遇,project-proposed
OotA,/data/14/entries/9/entries/12/entries/4/name,Bandersnatches,班德斯納奇,project-proposed
OotA,/data/14/entries/9/entries/12/entries/4/entries/1/name,Development,發展,project-proposed
OotA,/data/14/entries/9/entries/12/entries/5/name,Bregan D'aerthe Spy,布雷甘·達耶間諜,project-proposed
OotA,/data/14/entries/9/entries/12/entries/6/name,Drow Foot Patrol,卓爾徒步巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/12/entries/7/name,Slave Abuse,奴隸虐待,project-proposed
OotA,/data/14/entries/9/entries/12/entries/8/name,Statue of Lolth,羅絲雕像,project-proposed
OotA,/data/14/entries/10/name,Unexpected Allies,意外盟友,existing-site
OotA,/data/14/entries/10/entries/1/name,House Baenre,班瑞家族,project-proposed
OotA,/data/14/entries/10/entries/2/name,Bregan D'aerthe,布雷甘·達耶,project-proposed
OotA,/data/14/entries/10/entries/3/name,Council of Spiders,蜘蛛議會,project-proposed
OotA,/data/14/entries/11/name,Private Meetings,私人會面,project-proposed
OotA,/data/14/entries/11/entries/1/name,Matron Mother Quenthel Baenre,族長母親奎恩瑟·班瑞,project-proposed
OotA,/data/14/entries/11/entries/1/entries/8/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/14/entries/11/entries/2/name,Jarlaxle Baenre of Bregan D'aerthe,布雷甘·達耶的賈拉索·班瑞,project-proposed
OotA,/data/14/entries/11/entries/2/entries/9/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/14/entries/12/name,A Change of Heart,心靈的轉變,project-proposed
OotA,/data/14/entries/13/name,Sorcere,索瑟瑞,project-proposed
OotA,/data/14/entries/13/entries/2/name,Guards and Wards,銅牆鐵壁,existing-site
OotA,/data/14/entries/13/entries/3/name,Random Encounters in Sorcere,索瑟瑞中的隨機遭遇,project-proposed
OotA,/data/14/entries/13/entries/3/entries/3/name,Sorcere Encounters,索瑟瑞遭遇,project-proposed
OotA,/data/14/entries/13/entries/3/entries/4/name,Drow Mages,卓爾魔法師,project-proposed
OotA,/data/14/entries/13/entries/3/entries/5/name,Giant Spider,巨蜘蛛,existing-site
OotA,/data/14/entries/13/entries/3/entries/6/name,Invisible Quasit,隱形小惡魔,project-proposed
OotA,/data/14/entries/13/entries/3/entries/7/name,Mad Drow Mage,瘋狂的卓爾法師,project-proposed
OotA,/data/14/entries/13/entries/3/entries/8/name,Shadow Demon,幽影惡魔,existing-site
OotA,/data/14/entries/13/entries/3/entries/9/name,Slaves,奴隸,project-proposed
OotA,/data/14/entries/13/entries/3/entries/10/name,Succubus or Incubus,魅魔或夢魘,project-proposed
OotA,/data/14/entries/13/entries/4/name,Gromph's Outer Sanctum,貢夫的外聖所,project-proposed
OotA,/data/14/entries/13/entries/4/entries/4/entries/0/name,Multiattack,多重攻擊,existing-site
OotA,/data/14/entries/13/entries/4/entries/4/entries/1/name,Sword,劍,existing-site
OotA,/data/14/entries/13/entries/4/entries/6/name,Trapped Secret Door,陷阱密門,project-proposed
OotA,/data/14/entries/13/entries/4/entries/7/name,Treasure,寶藏,existing-site
OotA,/data/14/entries/13/entries/5/name,Gromph's Inner Sanctum,貢夫的內聖所,project-proposed
OotA,/data/14/entries/13/entries/5/entries/7/name,Treasure,寶藏,existing-site
OotA,/data/14/entries/13/entries/5/entries/8/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/14/entries/14/name,Developments,發展,project-proposed
OotA,/data/15/name,Chapter 16: The Fetid Wedding,第16章：惡臭的婚禮,project-proposed
OotA,/data/15/entries/2/name,Wedding Invitation,婚禮邀請函,project-proposed
OotA,/data/15/entries/3/name,Myconid March,菌人行進,project-proposed
OotA,/data/15/entries/3/entries/3/name,Uninvited Guests,不速之客,project-proposed
OotA,/data/15/entries/3/entries/3/entries/2/name,Araumycos: General Features,阿勞麥柯：一般特徵,project-proposed
OotA,/data/15/entries/3/entries/3/entries/2/entries/1/name,Light,光線,existing-site
OotA,/data/15/entries/3/entries/3/entries/2/entries/2/name,Terrain,地形,project-proposed
OotA,/data/15/entries/4/name,Araumycos,阿勞麥柯,project-proposed
OotA,/data/15/entries/4/entries/1/name,Random Encounters,隨機遭遇,existing-site
OotA,/data/15/entries/4/entries/1/entries/2/name,Creature Encounters,生物遭遇,project-proposed
OotA,/data/15/entries/4/entries/1/entries/3/name,Araumycos Encounters,阿勞麥柯遭遇,project-proposed
OotA,/data/15/entries/4/entries/1/entries/4/name,Death Tyrant,亡眼暴君,existing-site
OotA,/data/15/entries/4/entries/1/entries/4/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/15/entries/4/entries/1/entries/5/name,Demons,惡魔,existing-site
OotA,/data/15/entries/4/entries/1/entries/6/name,Fungi,真菌,existing-site
OotA,/data/15/entries/4/entries/1/entries/7/name,Gnoll Pack,鬣狗人群體,project-proposed
OotA,/data/15/entries/4/entries/1/entries/8/name,Gricks,穴居攫怪們,existing-site
OotA,/data/15/entries/4/entries/1/entries/9/name,Mold Pit,黴菌坑,project-proposed
OotA,/data/15/entries/4/entries/1/entries/10/name,Myconid Parade,菌人遊行,project-proposed
OotA,/data/15/entries/4/entries/1/entries/11/name,Spore Servants,孢子僕從,project-proposed
OotA,/data/15/entries/4/entries/1/entries/12/name,Oozes,泥怪,existing-site
OotA,/data/15/entries/4/entries/1/entries/13/name,Two-Headed Trolls,雙頭巨魔,project-proposed
OotA,/data/15/entries/5/name,Enter the Groom,新郎入場,project-proposed
OotA,/data/15/entries/5/entries/1/name,Basidia's Aid,巴斯狄亞的援助,project-proposed
OotA,/data/15/entries/5/entries/2/name,Ooze Spies,軟泥怪間諜,project-proposed
OotA,/data/15/entries/5/entries/2/entries/4/entries/0/name,Regeneration,復生,existing-site
OotA,/data/15/entries/5/entries/3/name,Across the Fungal Fields,穿越真菌田野,project-proposed
OotA,/data/15/entries/6/name,Into the Gray Dream,進入灰色夢境,project-proposed
OotA,/data/15/entries/6/entries/4/name,The Mind of Araumycos,阿勞麥柯的心靈,project-proposed
OotA,/data/15/entries/6/entries/5/name,Wedding Crashers,婚禮破壞者,project-proposed
OotA,/data/15/entries/6/entries/6/name,The Sleeper Wakes,沉睡者甦醒,project-proposed
OotA,/data/15/entries/7/name,Let Them Speak Now...,讓他們現在說吧...,project-proposed
OotA,/data/15/entries/7/entries/3/name,Retreat!,撤退！,project-proposed
OotA,/data/15/entries/7/entries/4/name,To Battle!,戰鬥！,project-proposed
OotA,/data/15/entries/8/name,Fighting the Faceless Lord,與無面領主戰鬥,project-proposed
OotA,/data/15/entries/9/name,Victory or Defeat,勝利或失敗,project-proposed
OotA,/data/15/entries/9/entries/1/name,Escaping Defeat,逃離失敗,project-proposed
OotA,/data/15/entries/9/entries/2/name,Achieving Victory,取得勝利,project-proposed
OotA,/data/15/entries/10/name,Developments,發展,project-proposed
OotA,/data/15/entries/10/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/15/entries/10/entries/3/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/16/name,Chapter 17: Against the Demon Lords,第17章：對抗惡魔領主,project-proposed
OotA,/data/16/entries/1/name,Readying the Plan,準備計劃,project-proposed
OotA,/data/16/entries/2/name,Enacting the Plan,實施計劃,project-proposed
OotA,/data/16/entries/2/entries/3/name,Option: The Lesser of Two Evils,選項：兩害相權取其輕,project-proposed
OotA,/data/16/entries/2/entries/4/name,Let This Be Their Battlefield,讓這裡成為他們的戰場,project-proposed
OotA,/data/16/entries/2/entries/4/entries/2/name,Staying Behind,留下,project-proposed
OotA,/data/16/entries/2/entries/4/entries/4/name,Araumycos,阿勞麥柯,project-proposed
OotA,/data/16/entries/2/entries/4/entries/5/name,Neverlight Grove,無光林地,project-proposed
OotA,/data/16/entries/2/entries/4/entries/6/name,Sloobludop,斯盧布多普,project-proposed
OotA,/data/16/entries/2/entries/4/entries/7/name,Araj,阿拉傑,project-proposed
OotA,/data/16/entries/2/entries/4/entries/7/entries/1/name,Broken Heart,破碎的心,project-proposed
OotA,/data/16/entries/2/entries/5/name,Confronting the Demon Lords,面對惡魔領主,project-proposed
OotA,/data/16/entries/2/entries/5/entries/1/name,Allied Forces,聯盟力量,project-proposed
OotA,/data/16/entries/2/entries/5/entries/1/entries/2/name,Healing Support,治療支援,project-proposed
OotA,/data/16/entries/2/entries/5/entries/1/entries/3/name,Tactical Losses,戰術損失,project-proposed
OotA,/data/16/entries/2/entries/5/entries/2/name,Heroic Sacrifice,英勇犧牲,project-proposed
OotA,/data/16/entries/3/name,Rage of Demons,惡魔之怒,project-proposed
OotA,/data/16/entries/3/entries/5/name,Option: Jimjar's Last Gamble,選項：吉姆賈爾的最後賭博,project-proposed
OotA,/data/16/entries/3/entries/6/name,Demon Showdown,惡魔對決,project-proposed
OotA,/data/16/entries/3/entries/6/entries/1/name,Demon Sortie,惡魔突擊,project-proposed
OotA,/data/16/entries/3/entries/6/entries/2/name,Demon Sortie Force,惡魔突擊隊,project-proposed
OotA,/data/16/entries/3/entries/6/entries/3/name,Demon Thief,惡魔小偷,project-proposed
OotA,/data/16/entries/3/entries/6/entries/4/name,Endangered Allies,瀕危盟友,project-proposed
OotA,/data/16/entries/3/entries/6/entries/4/entries/1/name,Option: Playing Out the Battle Option,選項：展開戰鬥,project-proposed
OotA,/data/16/entries/3/entries/6/entries/5/name,Near Miss,千鈞一髮,project-proposed
OotA,/data/16/entries/3/entries/6/entries/6/name,Threatened Bystanders,受威脅的旁觀者,project-proposed
OotA,/data/16/entries/4/name,Against Demogorgon,對抗狄摩高根,project-proposed
OotA,/data/16/entries/4/entries/6/name,Wand of Orcus,奧喀斯之杖,existing-site
OotA,/data/16/entries/4/entries/7/name,Destroying Demogorgon,摧毀狄摩高根,project-proposed
OotA,/data/16/entries/4/entries/7/entries/2/name,Alternative Showdown,替代對決,project-proposed
OotA,/data/16/entries/5/name,Loose Threads,鬆散的線索,project-proposed
OotA,/data/16/entries/5/entries/2/name,Gromph's Grimoire,貢夫的魔法書,project-proposed
OotA,/data/16/entries/5/entries/3/name,Lingering Evil,殘留的邪惡,project-proposed
OotA,/data/16/entries/5/entries/4/name,Into the Demonweb Pits,進入魔網深坑,project-proposed
OotA,/data/16/entries/5/entries/5/name,Demon Lords Triumphant,惡魔領主的勝利,project-proposed
OotA,/data/16/entries/5/entries/6/name,Gromph Baenre,貢夫·班瑞,project-proposed
OotA,/data/16/entries/5/entries/7/name,Menzoberranzan,魔索布萊城,project-proposed
OotA,/data/16/entries/5/entries/8/name,Gauntlgrym,岡特格瑞姆,project-proposed
OotA,/data/16/entries/5/entries/9/name,Vizeran DeVir,維茲蘭·迪威爾,existing-site
OotA,/data/17/name,Appendix A: Modifying Backgrounds,附錄A：修改背景,project-proposed
OotA,/data/17/entries/1/name,Substitute Features,替代特性,project-proposed
OotA,/data/17/entries/1/entries/2/entries/0/name,Optional Feature: Deep Delver,可選特性：深挖者,project-proposed
OotA,/data/17/entries/1/entries/2/entries/1/name,Optional Feature: Underdark Experience,可選特性：幽暗地域經驗,project-proposed
OotA,/data/17/entries/2/name,Substitute Bonds,替代紐帶,project-proposed
OotA,/data/18/name,Appendix B: Magic Items,附錄B：魔法物品,project-proposed
OotA,/data/19/name,Appendix C: Creatures,附錄C：生物,project-proposed
OotA,/data/19/entries/1/name,Monsters and NPCs by Challenge Rating,按挑戰等級分類的怪物和非玩家角色,project-proposed
OotA,/data/20/name,Appendix D: Demon Lords,附錄D：惡魔領主,project-proposed
OotA,/data/21/name,Afterword,後記,project-proposed
OotA,/data/22/name,Credits,製作組,project-proposed
OotA,/data/22/entries/1/items/0/name,Story Creators,故事創作者,project-proposed
OotA,/data/22/entries/1/items/1/name,Story Consultants,故事顧問,project-proposed
OotA,/data/22/entries/1/items/2/name,Lead Adventure Designer,首席冒險設計師,project-proposed
OotA,/data/22/entries/1/items/3/name,Designers,設計師,project-proposed
OotA,/data/22/entries/1/items/4/name,Managing Editor,主管編輯,project-proposed
OotA,/data/22/entries/1/items/5/name,Editors,編輯,project-proposed
OotA,/data/22/entries/1/items/6/name,Additional Proofreading,額外校對,project-proposed
OotA,/data/22/entries/1/items/7/name,Producer,出品人,project-proposed
OotA,/data/22/entries/1/items/8/name,D&D Lead Designers,D&D首席設計師,project-proposed
OotA,/data/22/entries/1/items/9/name,Art Directors,藝術指導,project-proposed
OotA,/data/22/entries/1/items/10/name,Cover Illustrator,封面插畫師,project-proposed
OotA,/data/22/entries/1/items/11/name,Interior Illustrators,內頁插畫師,project-proposed
OotA,/data/22/entries/1/items/12/name,Cartographers,製圖師,project-proposed
OotA,/data/22/entries/1/items/13/name,Graphic Designer,平面設計師,project-proposed
OotA,/data/22/entries/1/items/14/name,Project Management,專案管理,project-proposed
OotA,/data/22/entries/1/items/15/name,Production Services,製作服務,project-proposed
OotA,/data/22/entries/1/items/16/name,Brand and Marketing,品牌與市場營銷,project-proposed
OotA,/data/22/entries/1/items/17/name,Playtesters,測試玩家,project-proposed
