english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
4. Upper Shaft,4. 上層井道,project-proposed,heading-only,ToA,86,data/2/entries/4/entries/48/entries/9/name,1,4. Upper Shaft,
4. Valindra's Lair,4. 瓦琳朵拉的巢穴,project-proposed,heading-only,ToA,60,data/2/entries/4/entries/13/entries/16/name,1,4. Valindra's Lair,
4. Warehouse,4. 倉庫,project-proposed,heading-only,ToA,66,data/2/entries/4/entries/18/entries/17/name,1,4. Warehouse,
4. Wooden Cage,木籠,project-proposed,heading-only,ToA,90,data/2/entries/4/entries/49/entries/9/name,1,4. Wooden Cage,
40. Curse of the Golden Skull,40. 黃金骷髏的詛咒,project-proposed,heading-only,ToA,154,data/5/entries/7/entries/14/name,1,40. Curse of the Golden Skull,
41. Tomb Guardians,41. 墓穴守衛,project-proposed,heading-only,ToA,154,data/5/entries/7/entries/15/name,1,41. Tomb Guardians,
42. Kubazan's Tomb,42. 庫巴讚的墓,project-proposed,heading-only,ToA,154,data/5/entries/7/entries/16/name,1,42. Kubazan's Tomb,
43. Veils of Fear,43. 恐懼之幕,project-proposed,heading-only,ToA,155,data/5/entries/7/entries/17/name,1,43. Veils of Fear,
44. Vault of the Beholder,44. 凝視者之庫,project-proposed,heading-only,ToA,156,data/5/entries/7/entries/18/name,1,44. Vault of the Beholder,
44A. Eyes of the Beholder,44A. 凝視者之眼,project-proposed,heading-only,ToA,156,data/5/entries/7/entries/18/entries/1/name,1,44A. Eyes of the Beholder,
44B. Inside the Vault,44B. 庫內,project-proposed,heading-only,ToA,156,data/5/entries/7/entries/18/entries/2/name,1,44B. Inside the Vault,
45. Gargoyle Guardians,45. 石像鬼守衛,project-proposed,heading-only,ToA,157,data/5/entries/8/entries/2/name,1,45. Gargoyle Guardians,
46. Lizard Den,46. 蜥蜴巢穴,project-proposed,heading-only,ToA,158,data/5/entries/8/entries/3/name,1,46. Lizard Den,
47. Elemental Cells,47. 元素牢房,project-proposed,heading-only,ToA,158,data/5/entries/8/entries/4/name,1,47. Elemental Cells,
47A. Fire Cell,47A. 火元素牢房,project-proposed,heading-only,ToA,158,data/5/entries/8/entries/4/entries/2/name,1,47A. Fire Cell,
47B. Water Cell,47B. 水元素牢房,project-proposed,heading-only,ToA,159,data/5/entries/8/entries/4/entries/3/name,1,47B. Water Cell,
47C. Air Cell,47C. 風元素牢房,project-proposed,heading-only,ToA,159,data/5/entries/8/entries/4/entries/4/name,1,47C. Air Cell,
47D. Earth Cell,47D. 土元素牢房,project-proposed,heading-only,ToA,159,data/5/entries/8/entries/4/entries/5/name,1,47D. Earth Cell,
48. Shagambi's Tomb,48. 莎根比的墓,project-proposed,heading-only,ToA,160,data/5/entries/8/entries/5/name,1,48. Shagambi's Tomb,
49. Maze of Death,49. 死亡迷宮,project-proposed,heading-only,ToA,161,data/5/entries/8/entries/6/name,1,49. Maze of Death,
49A. Stone Slabs,49A. 石板,project-proposed,heading-only,ToA,161,data/5/entries/8/entries/6/entries/1/name,1,49A. Stone Slabs,
49B. Green Devil Face,49B. 綠色魔鬼面孔,project-proposed,heading-only,ToA,162,data/5/entries/8/entries/6/entries/2/name,1,49B. Green Devil Face,
49C. Black Opal Crown,49C. 黑蛋白石皇冠,project-proposed,heading-only,ToA,162,data/5/entries/8/entries/6/entries/3/name,1,49C. Black Opal Crown,
4A. First Puzzle Door,4A. 第一謎題門,project-proposed,heading-only,ToA,132,data/5/entries/5/entries/6/entries/3/name,1,4A. First Puzzle Door,
4A. Shrine Entrance,神殿入口,project-proposed,heading-only,ToA,97,data/3/entries/4/entries/5/entries/3/name,1,4A. Shrine Entrance,
4B. Arena Gallery,競技場長廊,project-proposed,heading-only,ToA,100,data/3/entries/4/entries/5/entries/4/name,1,4B. Arena Gallery,
4B. Second Puzzle Door,4B. 第二道謎題門,project-proposed,heading-only,ToA,132,data/5/entries/5/entries/6/entries/4/name,1,4B. Second Puzzle Door,
4C. Gladiator Cells,4C. 角鬥士牢房,project-proposed,heading-only,ToA,100,data/3/entries/4/entries/5/entries/5/name,1,4C. Gladiator Cells,
4D. Gladiatorial Pit,角鬥場坑,project-proposed,heading-only,ToA,100,data/3/entries/4/entries/5/entries/6/name,1,4D. Gladiatorial Pit,
4–5,4–5,project-proposed,heading-only,ToA,77,data/2/entries/4/entries/27/entries/10/entries/5/entries/1/rows/2/0,6,4–5,
5,5,project-proposed,heading-only,BGDIA,6,data/0/entries/2/entries/3/entries/6,1432,"As tempting as such pursuits can be, the characters must be careful, for devil deals, demon lords, and Tiamat's rage number among the multiverse's greatest threats. Also, Zariel herself might become cross with the characters for daring to meddle in her diabolical affairs. How the adventure concludes depends on the choices the characters make, the chaos they foment, and the deals they forge, as discussed in {@adventure chapter 5|BGDIA|8}.",
5. Ant Hills,5. 蟻丘,project-proposed,heading-only,ToA,90,data/2/entries/4/entries/49/entries/10/name,1,5. Ant Hills,
5. Fenthaza's Quarters,5. 芬薩札的住處,project-proposed,heading-only,ToA,117,data/4/entries/4/entries/6/name,1,5. Fenthaza's Quarters,
5. Field Hospital Tents,5. 野戰醫院帳篷,project-proposed,heading-only,ToA,48,data/2/entries/4/entries/8/entries/10/name,1,5. Field Hospital Tents,
5. Garden,5. 花園,project-proposed,heading-only,ToA,28,data/1/entries/10/entries/5/entries/5/name,1,5. Garden,
5. Great Rift,5. 大裂谷,project-proposed,heading-only,ToA,100,data/3/entries/4/entries/6/name,1,5. Great Rift,
5. Grung Hovels,5. 格隆小屋,project-proposed,heading-only,ToA,51,data/2/entries/4/entries/10/entries/13/name,1,5. Grung Hovels,
5. Hallucinogenic Plants,致幻植物,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/13/name,1,5. Hallucinogenic Plants,
5. Haunted Forge,5. 鬧鬼的鍛造間,project-proposed,heading-only,ToA,86,data/2/entries/4/entries/48/entries/10/name,1,5. Haunted Forge,
5. Latrines,5. 廁所,project-proposed,heading-only,ToA,45,data/2/entries/4/entries/7/entries/10/name,1,5. Latrines,
5. Merchant Prince's Villa,5. 商業王子別墅,project-proposed,heading-only,ToA,20,data/1/entries/8/entries/7/entries/2/name,1,5. Merchant Prince's Villa,
5. Royal House,5. 王宮,project-proposed,heading-only,ToA,71,data/2/entries/4/entries/20/entries/15/name,1,5. Royal House,
5. Stores,5. 倉庫,project-proposed,heading-only,ToA,62,data/2/entries/4/entries/15/entries/13/name,1,5. Stores,
5. Temple of Helm,5. 海爾姆神廟,project-proposed,heading-only,ToA,56,data/2/entries/4/entries/12/entries/16/name,1,5. Temple of Helm,
5. The Cage,籠子,project-proposed,heading-only,ToA,67,data/2/entries/4/entries/18/entries/18/name,1,5. The Cage,
5. Trapped Corridor,5. 陷阱走廊,project-proposed,heading-only,ToA,133,data/5/entries/5/entries/7/name,1,5. Trapped Corridor,
5. Undead Guardians,5. 不死生物守衛,project-proposed,heading-only,ToA,60,data/2/entries/4/entries/13/entries/17/name,1,5. Undead Guardians,
50. Mirror of Life Trapping,50. 生命陷阱之鏡,project-proposed,heading-only,ToA,163,data/5/entries/8/entries/7/name,1,50. Mirror of Life Trapping,
51. Ghastly Door,51. 恐怖之門,project-proposed,heading-only,ToA,163,data/5/entries/8/entries/8/name,1,51. Ghastly Door,
52. Throne Room,52. 王座廳,project-proposed,heading-only,ToA,164,data/5/entries/8/entries/9/name,1,52. Throne Room,
53. Crypt of the Sun Queen,53. 日之女王的墓穴,project-proposed,heading-only,ToA,164,data/5/entries/8/entries/10/name,1,53. Crypt of the Sun Queen,
54. Rolling Doom,54. 滾動的厄運,project-proposed,heading-only,ToA,166,data/5/entries/8/entries/11/name,1,54. Rolling Doom,
54A. Treasure Chest,54A. 寶箱,project-proposed,heading-only,ToA,166,data/5/entries/8/entries/11/entries/2/name,1,54A. Treasure Chest,
54B. Granite Ball,54B. 花崗岩球,project-proposed,heading-only,ToA,166,data/5/entries/8/entries/11/entries/3/name,1,54B. Granite Ball,
54C. Acid Pit,54C. 酸液坑,project-proposed,heading-only,ToA,166,data/5/entries/8/entries/11/entries/4/name,1,54C. Acid Pit,
55. Unkh's Tomb,55. 安珂的墓,project-proposed,heading-only,ToA,166,data/5/entries/8/entries/12/name,1,55. Unkh's Tomb,
56. Grandfather Clock,56. 祖父鍾,project-proposed,heading-only,ToA,168,data/5/entries/8/entries/13/name,1,56. Grandfather Clock,
57. Oubliette,57. 遺忘之井,project-proposed,heading-only,ToA,168,data/5/entries/8/entries/14/name,1,57. Oubliette,
58. Cog of Rot,58. 腐朽齒輪,project-proposed,heading-only,ToA,169,data/5/entries/9/entries/3/name,1,58. Cog of Rot,
59. Cog of Acid,59. 酸液齒輪,project-proposed,heading-only,ToA,169,data/5/entries/9/entries/4/name,1,59. Cog of Acid,
5A. Poison Darts,5A. 毒鏢,project-proposed,heading-only,ToA,133,data/5/entries/5/entries/7/entries/1/name,1,5A. Poison Darts,
5A. Southwest Garden,5A. 西南花園,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/13/entries/6/name,1,5A. Southwest Garden,
5B. Devil Face,5B. 魔鬼面孔,project-proposed,heading-only,ToA,133,data/5/entries/5/entries/7/entries/2/name,1,5B. Devil Face,
5B. Southeast Garden,5B. 東南花園,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/13/entries/7/name,1,5B. Southeast Garden,
5C. Floor Hatch,5C. 地板艙口,project-proposed,heading-only,ToA,133,data/5/entries/5/entries/7/entries/3/name,1,5C. Floor Hatch,
5C. Northwest Garden,5C. 西北花園,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/13/entries/8/name,1,5C. Northwest Garden,
5D. Northeast Garden,5D. 東北花園,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/13/entries/9/name,1,5D. Northeast Garden,
6,6,project-proposed,heading-only,BGDIA,9,data/0/entries/5/entries/4/entries/2/items/0,660,"You can decide how long it takes for characters to get from one place to the next. For example, the characters might need to travel 6 miles to get from Fort Knucklebone to Haruman's Hill, and 60 miles to get from Haruman's Hill back to Fort Knucklebone.",
6. Command Tent,6. 指揮帳篷,project-proposed,heading-only,ToA,48,data/2/entries/4/entries/8/entries/11/name,1,6. Command Tent,
6. Crystal Window,6. 水晶窗戶,project-proposed,heading-only,ToA,133,data/5/entries/5/entries/8/name,1,6. Crystal Window,
6. Dining Room,6. 餐廳,project-proposed,heading-only,ToA,28,data/1/entries/10/entries/5/entries/6/name,1,6. Dining Room,
6. Grand Souk,6. 大市集,project-proposed,heading-only,ToA,20,data/1/entries/8/entries/7/entries/3/name,1,6. Grand Souk,
6. House of the Man and Crocodile,6. 人與鱷魚之屋,project-proposed,heading-only,ToA,45,data/2/entries/4/entries/7/entries/11/name,1,6. House of the Man and Crocodile,
6. Lake Grunglung,6. 格隆隆湖,project-proposed,heading-only,ToA,51,data/2/entries/4/entries/10/entries/14/name,1,6. Lake Grunglung,
6. Launch Mechanism,發射機制,project-proposed,heading-only,ToA,90,data/2/entries/4/entries/49/entries/11/name,1,6. Launch Mechanism,
6. Moa's Shrine,摩亞的神殿,project-proposed,heading-only,ToA,101,data/3/entries/4/entries/7/name,1,6. Moa's Shrine,
6. Pagoda,6. 寶塔,project-proposed,heading-only,ToA,78,data/2/entries/4/entries/27/entries/14/name,1,6. Pagoda,
6. Sacrificial Chamber,祭祀室,project-proposed,heading-only,ToA,117,data/4/entries/4/entries/7/name,1,6. Sacrificial Chamber,
6. Stables,6. 馬廄,project-proposed,heading-only,ToA,56,data/2/entries/4/entries/12/entries/17/name,1,6. Stables,
6. Teleportation Circle,6. 傳送陣,project-proposed,heading-only,ToA,60,data/2/entries/4/entries/13/entries/18/name,1,6. Teleportation Circle,
6. Treasury,國庫,project-proposed,heading-only,ToA,62,data/2/entries/4/entries/15/entries/14/name,1,6. Treasury,
6. Watchtower,瞭望塔,project-proposed,heading-only,ToA,67,data/2/entries/4/entries/18/entries/19/name,1,6. Watchtower,
60. Cog of Blood,60. 血之齒輪,project-proposed,heading-only,ToA,169,data/5/entries/9/entries/5/name,1,60. Cog of Blood,
61. Control Room,61. 控制室,project-proposed,heading-only,ToA,170,data/5/entries/9/entries/6/name,1,61. Control Room,
62. Stone Juggernaut,62. 岩石戰車,project-proposed,heading-only,ToA,172,data/5/entries/9/entries/7/name,1,62. Stone Juggernaut,
"62A. ""Awaken Napaka!""","62A. ""喚醒納帕卡！""",project-proposed,heading-only,ToA,172,data/5/entries/9/entries/7/entries/1/name,1,"62A. ""Awaken Napaka!""",
62B. Sloped Hall,62B. 傾斜走廊,project-proposed,heading-only,ToA,172,data/5/entries/9/entries/7/entries/2/name,1,62B. Sloped Hall,
62C. Broken Statue,62C. 破碎的雕像,project-proposed,heading-only,ToA,172,data/5/entries/9/entries/7/entries/3/name,1,62C. Broken Statue,
62D. Secret Room,62D. 秘密房間,project-proposed,heading-only,ToA,173,data/5/entries/9/entries/7/entries/4/name,1,62D. Secret Room,
63. Gas-Filled Room,63. 充滿氣體的房間,project-proposed,heading-only,ToA,173,data/5/entries/9/entries/8/name,1,63. Gas-Filled Room,
64. Base of the Waterfall,64. 瀑布底部,project-proposed,heading-only,ToA,173,data/5/entries/9/entries/9/name,1,64. Base of the Waterfall,
65. Underground Lake,65. 地下湖,project-proposed,heading-only,ToA,174,data/5/entries/9/entries/10/name,1,65. Underground Lake,
66. Door of Devouring,66. 吞噬之門,project-proposed,heading-only,ToA,174,data/5/entries/9/entries/11/name,1,66. Door of Devouring,
67. Hall of the Golden Mastodon,67. 金象大廳,project-proposed,heading-only,ToA,175,data/5/entries/9/entries/12/name,1,67. Hall of the Golden Mastodon,
68. Hall of Decay,68. 腐朽之廳,project-proposed,heading-only,ToA,176,data/5/entries/9/entries/13/name,1,68. Hall of Decay,
69. Mechanus Chain,69. 機械境鏈,project-proposed,heading-only,ToA,177,data/5/entries/9/entries/14/name,1,69. Mechanus Chain,
6A. Bosco's Bilge,博斯科的底艙,project-proposed,heading-only,ToA,67,data/2/entries/4/entries/18/entries/20/name,1,6A. Bosco's Bilge,
6A. Concealed Pit Trap,6A. 隱藏的坑陷阱,project-proposed,heading-only,ToA,45,data/2/entries/4/entries/7/entries/12/name,1,6A. Concealed Pit Trap,
6A. Ledge,巖架,project-proposed,heading-only,ToA,87,data/2/entries/4/entries/48/entries/11/name,1,6A. Ledge,
6A. Shrine Entrance,6A. 神龕入口,project-proposed,heading-only,ToA,101,data/3/entries/4/entries/7/entries/4/name,2,6A. Shrine Entrance,
6B. Blade Trap,6B. 刀刃陷阱,project-proposed,heading-only,ToA,45,data/2/entries/4/entries/7/entries/13/name,1,6B. Blade Trap,
6B. Egg Nursery,6B. 蛋孵化室,project-proposed,heading-only,ToA,87,data/2/entries/4/entries/48/entries/12/name,1,6B. Egg Nursery,
6B. Kitchen,廚房,project-proposed,heading-only,ToA,68,data/2/entries/4/entries/18/entries/21/name,1,6B. Kitchen,
6B. Trapped Passage,陷阱通道,project-proposed,heading-only,ToA,101,data/3/entries/4/entries/7/entries/5/name,1,6B. Trapped Passage,
6C. Bosco's Bunk,6C. 博斯科的鋪位,project-proposed,heading-only,ToA,68,data/2/entries/4/entries/18/entries/22/name,1,6C. Bosco's Bunk,
6C. Chamber of Deception,6C. 欺騙之室,project-proposed,heading-only,ToA,101,data/3/entries/4/entries/7/entries/6/name,1,6C. Chamber of Deception,
6C. Puzzle Floor,6C. 謎題地板,project-proposed,heading-only,ToA,46,data/2/entries/4/entries/7/entries/14/name,1,6C. Puzzle Floor,
6C. Rolling Stone Trap,滾動石陷阱,project-proposed,heading-only,ToA,87,data/2/entries/4/entries/48/entries/13/name,1,6C. Rolling Stone Trap,
6D. Puzzle Door,6D. 謎題門,project-proposed,heading-only,ToA,46,data/2/entries/4/entries/7/entries/15/name,1,6D. Puzzle Door,
6D. Western Secret Room,西側密室,project-proposed,heading-only,ToA,102,data/3/entries/4/entries/7/entries/7/name,1,6D. Western Secret Room,
6E. Eastern Secret Room,6E. 東部密室,project-proposed,heading-only,ToA,102,data/3/entries/4/entries/7/entries/8/name,1,6E. Eastern Secret Room,
6E. Treasury,6E. 寶庫,project-proposed,heading-only,ToA,46,data/2/entries/4/entries/7/entries/16/name,1,6E. Treasury,
6–7,6–7,project-proposed,heading-only,ToA,36,data/1/entries/12/entries/5/entries/2/entries/0/rows/12/0,8,66–71,
7. Evil Oracle,邪惡預言者,project-proposed,heading-only,ToA,118,data/4/entries/4/entries/8/name,1,7. Evil Oracle,
7. Fallen Tree,倒下的樹,project-proposed,heading-only,ToA,102,data/3/entries/4/entries/8/name,1,7. Fallen Tree,
7. Flooded Garden,7. 洪水花園,project-proposed,heading-only,ToA,79,data/2/entries/4/entries/27/entries/15/name,1,7. Flooded Garden,
7. Grand Staircase,7. 大樓梯,project-proposed,heading-only,ToA,134,data/5/entries/5/entries/9/name,1,7. Grand Staircase,
7. Imix Shrine,伊米西神殿,project-proposed,heading-only,ToA,63,data/2/entries/4/entries/15/entries/15/name,1,7. Imix Shrine,
7. Jousting Field,7. 馬上比武場,project-proposed,heading-only,ToA,56,data/2/entries/4/entries/12/entries/18/name,1,7. Jousting Field,
7. Prison Pit,7. 監獄坑,project-proposed,heading-only,ToA,51,data/2/entries/4/entries/10/entries/15/name,1,7. Prison Pit,
7. Sauna,7. 桑拿,project-proposed,heading-only,ToA,28,data/1/entries/10/entries/5/entries/7/name,2,7. Sauna,
7. Soldiers' Tents,7. 士兵帳篷,project-proposed,heading-only,ToA,48,data/2/entries/4/entries/8/entries/12/name,1,7. Soldiers' Tents,
7. Temple of Savras,7. 薩弗拉斯神廟,project-proposed,heading-only,ToA,20,data/1/entries/8/entries/7/entries/4/name,1,7. Temple of Savras,
7. Upper Landing,上層著陸點,project-proposed,heading-only,ToA,87,data/2/entries/4/entries/48/entries/14/name,1,7. Upper Landing,
70. Armillary Sphere,70. 渾天儀,project-proposed,heading-only,ToA,177,data/5/entries/9/entries/15/name,1,70. Armillary Sphere,
71. Lair of the Sewn Sisters,71. 縫補姐妹的巢穴,project-proposed,heading-only,ToA,178,data/5/entries/10/entries/2/name,1,71. Lair of the Sewn Sisters,
72. Trial of the Triangle,72. 三角試煉,project-proposed,heading-only,ToA,181,data/5/entries/10/entries/3/name,1,72. Trial of the Triangle,
73. Trial of the Square,73. 正方形試煉,project-proposed,heading-only,ToA,181,data/5/entries/10/entries/4/name,1,73. Trial of the Square,
74. Trial of the Pentagon,74. 五邊形試煉,project-proposed,heading-only,ToA,182,data/5/entries/10/entries/5/name,1,74. Trial of the Pentagon,
75. Trial of the Hexagon,75. 六邊形試煉,project-proposed,heading-only,ToA,183,data/5/entries/10/entries/6/name,1,75. Trial of the Hexagon,
76. Trial of the Octagon,76. 八邊形試煉,project-proposed,heading-only,ToA,184,data/5/entries/10/entries/7/name,1,76. Trial of the Octagon,
77. Death God's Nursery,77. 死神的育嬰室,project-proposed,heading-only,ToA,184,data/5/entries/10/entries/8/name,1,77. Death God's Nursery,
78. Chapel of Hate,78. 仇恨禮拜堂,project-proposed,heading-only,ToA,186,data/5/entries/10/entries/9/name,1,78. Chapel of Hate,
79. Hall of Finality,79. 最終之廳,project-proposed,heading-only,ToA,187,data/5/entries/10/entries/10/name,1,79. Hall of Finality,
