english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Foe Slayer,class-feature,Ranger,,PHB; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/classFeature/30/name,class-feature: Foe Slayer,衆敵屠戮,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Font of Inspiration,class-feature,Bard,,PHB; XPHB,classic-or-other; one,2,data/class/class-bard.json,/classFeature/10/name,class-feature: Font of Inspiration,激勵涌泉,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Font of Magic,class-feature,Sorcerer,,PHB; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/classFeature/3/name,class-feature: Font of Magic,魔力泉涌,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Greater Divine Intervention,class-feature,Cleric,,XPHB,one,1,data/class/class-cleric.json,/classFeature/45/name,class-feature: Greater Divine Intervention,,,pending,,0.50,
Heightened Focus,class-feature,Monk,,XPHB,one,1,data/class/class-monk.json,/classFeature/56/name,class-feature: Heightened Focus,,,pending,,0.50,
Helpful,class-feature,Expert Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/1/name,class-feature: Helpful,好幫手,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Hide in Plain Sight,class-feature,Ranger,,PHB,classic-or-other,1,data/class/class-ranger.json,/classFeature/19/name,class-feature: Hide in Plain Sight,避人耳目,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Improved Blessed Strikes,class-feature,Cleric,,XPHB,one,1,data/class/class-cleric.json,/classFeature/41/name,class-feature: Improved Blessed Strikes,,,pending,,0.50,
Improved Brutal Strike,class-feature,Barbarian,,XPHB,one,2,data/class/class-barbarian.json,/classFeature/43/name,class-feature: Improved Brutal Strike,,,pending,,0.50,
Improved Critical,class-feature,Warrior Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/33/name,class-feature: Improved Critical,強化重擊,精通重擊,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Improved Cunning Strike,class-feature,Rogue,,XPHB,one,1,data/class/class-rogue.json,/classFeature/42/name,class-feature: Improved Cunning Strike,,,pending,,0.50,
Improved Defense,class-feature,Warrior Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/38/name,class-feature: Improved Defense,精通防禦,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Improved Divine Smite,class-feature,Paladin,,PHB,classic-or-other,1,data/class/class-paladin.json,/classFeature/16/name,class-feature: Improved Divine Smite,強化至聖斬,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Improved Elemental Fury,class-feature,Druid,,XPHB,one,1,data/class/class-druid.json,/classFeature/37/name,class-feature: Improved Elemental Fury,,,pending,,0.50,
Indomitable,class-feature,Fighter; Warrior Sidekick,,PHB; TCE; XPHB,classic-or-other; one,5,data/class/class-fighter.json,/classFeature/10/name,class-feature: Indomitable,不屈,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Indomitable (three uses),class-feature,Fighter,,PHB,classic-or-other,1,data/class/class-fighter.json,/classFeature/19/name,class-feature: Indomitable (three uses),不屈(3次),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Indomitable (two uses),class-feature,Fighter,,PHB,classic-or-other,1,data/class/class-fighter.json,/classFeature/14/name,class-feature: Indomitable (two uses),不屈(2次),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Indomitable Improvement,class-feature,Warrior Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/44/name,class-feature: Indomitable Improvement,不屈強化,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Indomitable Might,class-feature,Barbarian,,PHB; XPHB,classic-or-other; one,2,data/class/class-barbarian.json,/classFeature/22/name,class-feature: Indomitable Might,不屈勇武,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Infuse Item,class-feature,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/22/name,class-feature: Infuse Item,物品注法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Infusions Known,class-feature,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/23/name,class-feature: Infusions Known,已知注法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Innate Sorcery,class-feature,Sorcerer,,XPHB,one,1,data/class/class-sorcerer.json,/classFeature/20/name,class-feature: Innate Sorcery,,,pending,,0.50,
Inspiring Help,class-feature,Expert Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/10/name,class-feature: Inspiring Help,鼓舞協助,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Inspiring Help Improvement,class-feature,Expert Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/17/name,class-feature: Inspiring Help Improvement,,,pending,,0.50,
Instinctive Pounce,class-feature,Barbarian,,TCE; XPHB,classic-or-other; one,2,data/class/class-barbarian.json,/classFeature/11/name,class-feature: Instinctive Pounce,直覺猛撲,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Jack of All Trades,class-feature,Bard,,PHB; XPHB,classic-or-other; one,2,data/class/class-bard.json,/classFeature/2/name,class-feature: Jack of All Trades,全能高手,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Ki,class-feature,Monk,,PHB,classic-or-other,1,data/class/class-monk.json,/classFeature/4/name,class-feature: Ki,氣,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Ki-Empowered Strikes,class-feature,Monk,,PHB,classic-or-other,1,data/class/class-monk.json,/classFeature/17/name,class-feature: Ki-Empowered Strikes,真氣駐拳,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Ki-Fueled Attack,class-feature,Monk,,TCE,classic-or-other,1,data/class/class-monk.json,/classFeature/9/name,class-feature: Ki-Fueled Attack,馭氣以擊,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Knock Out (Cost: 6d6),class-feature,Rogue,,XPHB,one,1,data/class/class-rogue.json,/classFeature/47/name,class-feature: Knock Out (Cost: 6d6),,,pending,,0.50,
Land's Stride,class-feature,Ranger,,PHB,classic-or-other,1,data/class/class-ranger.json,/classFeature/17/name,class-feature: Land's Stride,大地行者,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Lay on Hands,class-feature,Paladin,,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/classFeature/1/name,class-feature: Lay on Hands,聖療,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magic Item Adept,class-feature,Artificer,,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/classFeature/10/name,class-feature: Magic Item Adept,魔法物品熟稔,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magic Item Master,class-feature,Artificer,,EFA; TCE,classic-or-other,2,data/class/class-artificer.json,/classFeature/16/name,class-feature: Magic Item Master,魔法物品大師,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magic Item Savant,class-feature,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/35/name,class-feature: Magic Item Savant,魔法物品專家,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magic Item Tinker,class-feature,Artificer,,EFA,classic-or-other,1,data/class/class-artificer.json,/classFeature/6/name,class-feature: Magic Item Tinker,,,pending,,0.50,
Magical Cunning,class-feature,Warlock,,XPHB,one,1,data/class/class-warlock.json,/classFeature/21/name,class-feature: Magical Cunning,,,pending,,0.50,
Magical Guidance,class-feature,Sorcerer,,TCE,classic-or-other,1,data/class/class-sorcerer.json,/classFeature/9/name,class-feature: Magical Guidance,魔法指引,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magical Inspiration,class-feature,Bard,,TCE,classic-or-other,1,data/class/class-bard.json,/classFeature/3/name,class-feature: Magical Inspiration,魔法激勵,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magical Secrets,class-feature,Bard,,PHB; XPHB,classic-or-other; one,4,data/class/class-bard.json,/classFeature/17/name,class-feature: Magical Secrets,魔法祕密,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magical Tinkering,class-feature,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/19/name,class-feature: Magical Tinkering,魔法工藝,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Magician,class-feature,Druid,,XPHB,one,1,data/class/class-druid.json,/classFeature/20/name,class-feature: Magician,,,pending,,0.50,
Martial Archetype,class-feature,Fighter,,PHB,classic-or-other,1,data/class/class-fighter.json,/classFeature/3/name,class-feature: Martial Archetype,武術範型,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Martial Archetype feature,class-feature,Fighter,,PHB,classic-or-other,4,data/class/class-fighter.json,/classFeature/8/name,class-feature: Martial Archetype feature,武術範型能力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Martial Arts,class-feature,Monk,,PHB; XPHB,classic-or-other; one,2,data/class/class-monk.json,/classFeature/0/name,class-feature: Martial Arts,武藝,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Martial Arts Die,class-feature,Monk,,XPHB,one,1,data/class/class-monk.json,/classFeature/37/name,class-feature: Martial Arts Die,,,pending,,0.50,
Martial Role,class-feature,Warrior Sidekick,,TCE,classic-or-other,1,data/class/class-sidekick.json,/classFeature/30/name,class-feature: Martial Role,戰鬥職能,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Martial Versatility,class-feature,Fighter; Paladin; Ranger,,TCE,classic-or-other,3,data/class/class-fighter.json,/classFeature/5/name,class-feature: Martial Versatility,替換武術,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Memorize Spell,class-feature,Wizard,,XPHB,one,1,data/class/class-wizard.json,/classFeature/20/name,class-feature: Memorize Spell,,,pending,,0.50,
Metamagic,class-feature,Sorcerer,,PHB; XPHB,classic-or-other; one,6,data/class/class-sorcerer.json,/classFeature/5/name,class-feature: Metamagic,超魔法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Metamagic Options,class-feature,Sorcerer,,TCE; XPHB,classic-or-other; one,2,data/class/class-sorcerer.json,/classFeature/6/name,class-feature: Metamagic Options,超魔法選項,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Monastic Tradition,class-feature,Monk,,PHB,classic-or-other,1,data/class/class-monk.json,/classFeature/10/name,class-feature: Monastic Tradition,宗派傳承,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Monastic Tradition feature,class-feature,Monk,,PHB,classic-or-other,3,data/class/class-monk.json,/classFeature/18/name,class-feature: Monastic Tradition feature,宗派傳承能力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Monk Subclass,class-feature,Monk,,XPHB,one,1,data/class/class-monk.json,/classFeature/46/name,class-feature: Monk Subclass,,,pending,,0.50,
Monk's Focus,class-feature,Monk,,XPHB,one,1,data/class/class-monk.json,/classFeature/40/name,class-feature: Monk's Focus,,,pending,,0.50,
Mystic Arcanum,class-feature,Warlock,,XPHB,one,4,data/class/class-warlock.json,/classFeature/28/name,class-feature: Mystic Arcanum,,,pending,,0.50,
Mystic Arcanum (6th level),class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/9/name,class-feature: Mystic Arcanum (6th level),玄奧祕法(6環),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Mystic Arcanum (7th level),class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/11/name,class-feature: Mystic Arcanum (7th level),玄奧祕法(7環),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Mystic Arcanum (8th level),class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/13/name,class-feature: Mystic Arcanum (8th level),玄奧祕法(8環),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Mystic Arcanum (9th level),class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/15/name,class-feature: Mystic Arcanum (9th level),玄奧祕法(9環),,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Mystic Order,class-feature,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/0/name,class-feature: Mystic Order,,,pending,,0.50,
Mystic Order feature,class-feature,Mystic,,UATheMysticClass,classic-or-other,3,data/class/class-mystic.json,/classFeature/6/name,class-feature: Mystic Order feature,,,pending,,0.50,
Mystical Recovery,class-feature,Mystic,,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/classFeature/4/name,class-feature: Mystical Recovery,,,pending,,0.50,
Natural Explorer,class-feature,Ranger,,PHB,classic-or-other,1,data/class/class-ranger.json,/classFeature/3/name,class-feature: Natural Explorer,自然探索者,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Natural Explorer improvement,class-feature,Ranger,,PHB,classic-or-other,1,data/class/class-ranger.json,/classFeature/20/name,class-feature: Natural Explorer improvement,自然探索者強化,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Nature's Veil,class-feature,Ranger,,TCE; XPHB,classic-or-other; one,2,data/class/class-ranger.json,/classFeature/21/name,class-feature: Nature's Veil,自然面紗,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Obscure (Cost: 3d6),class-feature,Rogue,,XPHB,one,1,data/class/class-rogue.json,/classFeature/48/name,class-feature: Obscure (Cost: 3d6),,,pending,,0.50,
Optional Rule: Firearm Proficiency,class-feature,Artificer,,TCE,classic-or-other,1,data/class/class-artificer.json,/classFeature/20/name,class-feature: Optional Rule: Firearm Proficiency,可選規則：火器熟練,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Otherworldly Patron,class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/0/name,class-feature: Otherworldly Patron,異界宗主,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Otherworldly Patron feature,class-feature,Warlock,,PHB,classic-or-other,3,data/class/class-warlock.json,/classFeature/6/name,class-feature: Otherworldly Patron feature,異界宗主能力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Pact Boon,class-feature,Warlock,,PHB,classic-or-other,1,data/class/class-warlock.json,/classFeature/3/name,class-feature: Pact Boon,契約恩賜,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Pact Magic,class-feature,Warlock,,PHB; XPHB,classic-or-other; one,2,data/class/class-warlock.json,/classFeature/1/name,class-feature: Pact Magic,契約魔法,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Paladin Subclass,class-feature,Paladin,,XPHB,one,1,data/class/class-paladin.json,/classFeature/31/name,class-feature: Paladin Subclass,,,pending,,0.50,
Paladin's Smite,class-feature,Paladin,,XPHB,one,1,data/class/class-paladin.json,/classFeature/28/name,class-feature: Paladin's Smite,,,pending,,0.50,
Path feature,class-feature,Barbarian,,PHB,classic-or-other,2,data/class/class-barbarian.json,/classFeature/14/name,class-feature: Path feature,,,pending,,0.50,
Path Feature,class-feature,Barbarian,,PHB,classic-or-other,1,data/class/class-barbarian.json,/classFeature/9/name,class-feature: Path Feature,道途能力,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Patient Defense,class-feature,Monk,,PHB; XPHB,classic-or-other; one,2,data/class/class-monk.json,/classFeature/5/name,class-feature: Patient Defense,堅強防禦,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
Perfect Focus,class-feature,Monk,,XPHB,one,1,data/class/class-monk.json,/classFeature/62/name,class-feature: Perfect Focus,,,pending,,0.50,
Perfect Self,class-feature,Monk,,PHB,classic-or-other,1,data/class/class-monk.json,/classFeature/33/name,class-feature: Perfect Self,,,pending,,0.50,
Persistent Rage,class-feature,Barbarian,,PHB; XPHB,classic-or-other; one,2,data/class/class-barbarian.json,/classFeature/19/name,class-feature: Persistent Rage,持久狂暴,,proposed,5eclone.pingstudio.tw (legacy exact ENG_name match),0.85,
