english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Frigid Explorer,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/62/name,subclass-feature: Frigid Explorer,,,pending,,0.50,
Frozen Haunt,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/68/name,subclass-feature: Frozen Haunt,,,pending,,0.50,
Genie Spells,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/84/name,subclass-feature: Genie Spells,,,pending,,0.50,
Genie's Splendor,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/85/name,subclass-feature: Genie's Splendor,,,pending,,0.50,
Giant Power,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/0/name,subclass-feature: Giant Power,,,pending,,0.50,
Giant's Havoc,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/1/name,subclass-feature: Giant's Havoc,,,pending,,0.50,
Gloom Stalker Spells,subclass-feature,Ranger,Gloom Stalker,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/89/name,subclass-feature: Gloom Stalker Spells,,,pending,,0.50,
Grave Domain Spells,subclass-feature,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/175/name,subclass-feature: Grave Domain Spells,,,pending,,0.50,
Great Old One Patron,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/84/name,subclass-feature: Great Old One Patron,,,pending,,0.50,
Great Old One Spells,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/86/name,subclass-feature: Great Old One Spells,,,pending,,0.50,
Group Recovery,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/90/name,subclass-feature: Group Recovery,,,pending,,0.50,
Guided Precision,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/38/name,subclass-feature: Guided Precision,,,pending,,0.50,
Guided Strike,subclass-feature,Cleric; Paladin,Conquest; War,XGE; XPHB,classic-or-other; one,2,data/class/class-cleric.json,/subclassFeature/210/name,subclass-feature: Guided Strike,,,pending,,0.50,
Heart of Fire,subclass-feature,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/20/name,subclass-feature: Heart of Fire,,,pending,,0.50,
Hermit's Study,subclass-feature,Mystic,Wu Jen,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/32/name,subclass-feature: Hermit's Study,,,pending,,0.50,
Heroic Warrior,subclass-feature,Fighter,Champion,XPHB,one,1,data/class/class-fighter.json,/subclassFeature/108/name,subclass-feature: Heroic Warrior,,,pending,,0.50,
Hollow Warden,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/69/name,subclass-feature: Hollow Warden,,,pending,,0.50,
Hollow Warden Spells,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/70/name,subclass-feature: Hollow Warden Spells,,,pending,,0.50,
Hone the Blade,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/27/name,subclass-feature: Hone the Blade,,,pending,,0.50,
Honed Spellfire,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/63/name,subclass-feature: Honed Spellfire,,,pending,,0.50,
Hungering Might,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/72/name,subclass-feature: Hungering Might,,,pending,,0.50,
Hunter's Lore,subclass-feature,Ranger,Hunter,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/95/name,subclass-feature: Hunter's Lore,,,pending,,0.50,
Hunter's Rime,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/63/name,subclass-feature: Hunter's Rime,,,pending,,0.50,
Illusionist,subclass-feature,Wizard,Illusionist,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/115/name,subclass-feature: Illusionist,,,pending,,0.50,
Illusory Self,subclass-feature,Wizard,Illusion; Illusionist,PHB; XPHB,classic-or-other; one,2,data/class/class-wizard.json,/subclassFeature/45/name,subclass-feature: Illusory Self,,,pending,,0.50,
Immortal Durability,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/14/name,subclass-feature: Immortal Durability,,,pending,,0.50,
Immortal Will,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/17/name,subclass-feature: Immortal Will,,,pending,,0.50,
Improved Armorer,subclass-feature,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/16/name,subclass-feature: Improved Armorer,,,pending,,0.50,
Improved Circle Forms,subclass-feature,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/62/name,subclass-feature: Improved Circle Forms,,,pending,,0.50,
Improved Combat Superiority,subclass-feature,Fighter,Battle Master,XPHB,one,1,data/class/class-fighter.json,/subclassFeature/101/name,subclass-feature: Improved Combat Superiority,,,pending,,0.50,
Improved Critical,subclass-feature,Fighter,Champion,PHB; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/22/name,subclass-feature: Improved Critical,強化重擊,精通重擊,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Improved Illusions,subclass-feature,Wizard,Illusionist,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/117/name,subclass-feature: Improved Illusions,,,pending,,0.50,
Improved Reanimation,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/46/name,subclass-feature: Improved Reanimation,,,pending,,0.50,
Improved Shadow Step,subclass-feature,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/84/name,subclass-feature: Improved Shadow Step,,,pending,,0.50,
Improved Warding Flare,subclass-feature,Cleric,Light,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/201/name,subclass-feature: Improved Warding Flare,,,pending,,0.50,
Ingenious Movement,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/39/name,subclass-feature: Ingenious Movement,,,pending,,0.50,
Inspiring Commander,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/95/name,subclass-feature: Inspiring Commander,,,pending,,0.50,
Inspiring Movement,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/62/name,subclass-feature: Inspiring Movement,,,pending,,0.50,
Invoke Duplicity,subclass-feature,Cleric,Trickery,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/205/name,subclass-feature: Invoke Duplicity,,,pending,,0.50,
Knightly Envoy,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/91/name,subclass-feature: Knightly Envoy,,,pending,,0.50,
Knowledge Domain Spells,subclass-feature,Cleric,Knowledge,FRHoF,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/146/name,subclass-feature: Knowledge Domain Spells,,,pending,,0.50,
Land's Aid,subclass-feature,Druid,Land,XPHB,one,1,data/class/class-druid.json,/subclassFeature/55/name,subclass-feature: Land's Aid,,,pending,,0.50,
Leading Evasion,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/64/name,subclass-feature: Leading Evasion,,,pending,,0.50,
Life Domain Spells,subclass-feature,Cleric,Life,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/193/name,subclass-feature: Life Domain Spells,,,pending,,0.50,
Light Domain Spells,subclass-feature,Cleric,Light,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/198/name,subclass-feature: Light Domain Spells,,,pending,,0.50,
Lightning Launcher,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/59/name,subclass-feature: Lightning Launcher,,,pending,,0.50,
Lunar Boons,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/3/name,subclass-feature: Lunar Boons,,,pending,,0.50,
Lunar Embodiment,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/1/name,subclass-feature: Lunar Embodiment,,,pending,,0.50,
Lunar Empowerment,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/5/name,subclass-feature: Lunar Empowerment,,,pending,,0.50,
Lunar Form,subclass-feature,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/64/name,subclass-feature: Lunar Form,,,pending,,0.50,
Lunar Phenomenon,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/6/name,subclass-feature: Lunar Phenomenon,,,pending,,0.50,
Lunar Sorcery,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,2,data/class/class-sorcerer.json,/subclassFeature/0/name,subclass-feature: Lunar Sorcery,,,pending,,0.50,
Macabre Modifications,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/47/name,subclass-feature: Macabre Modifications,,,pending,,0.50,
Magical Discoveries,subclass-feature,Bard,Lore,XPHB,one,1,data/class/class-bard.json,/subclassFeature/73/name,subclass-feature: Magical Discoveries,,,pending,,0.50,
Manipulate Elements,subclass-feature,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/61/name,subclass-feature: Manipulate Elements,,,pending,,0.50,
Mapping Magic,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/36/name,subclass-feature: Mapping Magic,,,pending,,0.50,
Marid's Surge,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/86/name,subclass-feature: Marid's Surge,,,pending,,0.50,
Martial Training,subclass-feature,Bard; Mystic,Soul Knife; Valor,UATheMysticClass; XPHB,classic-or-other; one,2,data/class/class-bard.json,/subclassFeature/77/name,subclass-feature: Martial Training,,,pending,,0.50,
Memory of One Thousand Steps,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/21/name,subclass-feature: Memory of One Thousand Steps,,,pending,,0.50,
Mighty Impel,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/4/name,subclass-feature: Mighty Impel,,,pending,,0.50,
Mind Magic,subclass-feature,Cleric,Knowledge,FRHoF,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/147/name,subclass-feature: Mind Magic,,,pending,,0.50,
Moon Fire,subclass-feature,Sorcerer,Lunar,DSotDQ,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/2/name,subclass-feature: Moon Fire,,,pending,,0.50,
Moon's Inspiration,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/47/name,subclass-feature: Moon's Inspiration,,,pending,,0.50,
Moonlight Step,subclass-feature,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/63/name,subclass-feature: Moonlight Step,,,pending,,0.50,
Mystical Connection,subclass-feature,Bard,Spirits,RHW; VRGR,classic-or-other,2,data/class/class-bard.json,/subclassFeature/26/name,subclass-feature: Mystical Connection,,,pending,,0.50,
Nature Speaker,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/83/name,subclass-feature: Nature Speaker,,,pending,,0.50,
Nature's Wrath,subclass-feature,Paladin,Ancients,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/subclassFeature/10/name,subclass-feature: Nature's Wrath,,,pending,,0.50,
Noble Scion,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/90/name,subclass-feature: Noble Scion,,,pending,,0.50,
Oath of Devotion Spells,subclass-feature,Paladin,Devotion,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/98/name,subclass-feature: Oath of Devotion Spells,,,pending,,0.50,
Oath of Glory Spells,subclass-feature,Paladin,Glory,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/105/name,subclass-feature: Oath of Glory Spells,,,pending,,0.50,
Oath of the Ancients Spells,subclass-feature,Paladin,Ancients,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/93/name,subclass-feature: Oath of the Ancients Spells,,,pending,,0.50,
Oath of the Noble Genies,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/87/name,subclass-feature: Oath of the Noble Genies,,,pending,,0.50,
Oath of Vengeance Spells,subclass-feature,Paladin,Vengeance,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/111/name,subclass-feature: Oath of Vengeance Spells,,,pending,,0.50,
Oceanic Gift,subclass-feature,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclassFeature/70/name,subclass-feature: Oceanic Gift,,,pending,,0.50,
Oketra's Blessing,subclass-feature,Cleric,Solidarity (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/74/name,subclass-feature: Oketra's Blessing,,,pending,,0.50,
Order of the Avatar,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/0/name,subclass-feature: Order of the Avatar,,,pending,,0.50,
Order of the Awakened,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/6/name,subclass-feature: Order of the Awakened,,,pending,,0.50,
Order of the Immortal,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/12/name,subclass-feature: Order of the Immortal,,,pending,,0.50,
Order of the Nomad,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/18/name,subclass-feature: Order of the Nomad,,,pending,,0.50,
Order of the Soul Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/24/name,subclass-feature: Order of the Soul Knife,,,pending,,0.50,
Order of the Wu Jen,subclass-feature,Mystic,Wu Jen,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/30/name,subclass-feature: Order of the Wu Jen,,,pending,,0.50,
Path of the Giant,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/2/name,subclass-feature: Path of the Giant,,,pending,,0.50,
Path of the Wild Heart,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/79/name,subclass-feature: Path of the Wild Heart,,,pending,,0.50,
Path of the World Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/85/name,subclass-feature: Path of the World Tree,,,pending,,0.50,
Path to the Grave,subclass-feature,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/176/name,subclass-feature: Path to the Grave,,,pending,,0.50,
Perfected Bond,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/5/name,subclass-feature: Perfected Bond,,,pending,,0.50,
Phantasmal Creatures,subclass-feature,Wizard,Illusionist,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/118/name,subclass-feature: Phantasmal Creatures,,,pending,,0.50,
Phantom Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/29/name,subclass-feature: Phantom Knife,,,pending,,0.50,
Power of Shadow,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/68/name,subclass-feature: Power of Shadow,,,pending,,0.50,
Power of the Wilds,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/84/name,subclass-feature: Power of the Wilds,,,pending,,0.50,
Powered Steps,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/60/name,subclass-feature: Powered Steps,,,pending,,0.50,
Preserve Life,subclass-feature,Cleric,Life,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/194/name,subclass-feature: Preserve Life,,,pending,,0.50,
Priest of Zeal,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/88/name,subclass-feature: Priest of Zeal,,,pending,,0.50,
Primal Lore,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/48/name,subclass-feature: Primal Lore,,,pending,,0.50,
Psi-Powered Leap,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/46/name,subclass-feature: Psi-Powered Leap,,,pending,,0.50,
Psionic Investigation,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/9/name,subclass-feature: Psionic Investigation,,,pending,,0.50,
Psionic Power,subclass-feature,Fighter; Rogue,Psi Warrior; Soulknife,TCE; XPHB,classic-or-other; one,4,data/class/class-fighter.json,/subclassFeature/45/name,subclass-feature: Psionic Power,靈能力量,靈能天賦,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Psionic Resilience,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/15/name,subclass-feature: Psionic Resilience,,,pending,,0.50,
Psionic Surge,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/10/name,subclass-feature: Psionic Surge,,,pending,,0.50,
Psychic Blades,subclass-feature,Bard; Rogue,Soulknife; Whispers,TCE; XGE; XPHB,classic-or-other; one,3,data/class/class-bard.json,/subclassFeature/42/name,subclass-feature: Psychic Blades,念刃,精神之刃,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Psychic Spells,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/87/name,subclass-feature: Psychic Spells,,,pending,,0.50,
Pyromancer (PSK),subclass-feature,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,2,data/class/class-sorcerer.json,/subclassFeature/19/name,subclass-feature: Pyromancer (PSK),,,pending,,0.50,
Pyromancer's Fury,subclass-feature,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/22/name,subclass-feature: Pyromancer's Fury,,,pending,,0.50,
Radiance of the Dawn,subclass-feature,Cleric,Light,XPHB,one,1,data/class/class-cleric.json,/subclassFeature/199/name,subclass-feature: Radiance of the Dawn,,,pending,,0.50,
Radiant Fire,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/58/name,subclass-feature: Radiant Fire,,,pending,,0.50,
Rage of the Gods,subclass-feature,Barbarian,Zealot,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/95/name,subclass-feature: Rage of the Gods,,,pending,,0.50,
Rage of the Wilds,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/81/name,subclass-feature: Rage of the Wilds,,,pending,,0.50,
Rallying Surge,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/93/name,subclass-feature: Rallying Surge,,,pending,,0.50,
Reanimated Companion,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/41/name,subclass-feature: Reanimated Companion,,,pending,,0.50,
Reanimator,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/42/name,subclass-feature: Reanimator,,,pending,,0.50,
Reanimator Spells,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/43/name,subclass-feature: Reanimator Spells,,,pending,,0.50,
Reanimator's Skill Set,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/44/name,subclass-feature: Reanimator's Skill Set,,,pending,,0.50,
Rebuke the Violent,subclass-feature,Paladin,Redemption,XGE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/75/name,subclass-feature: Rebuke the Violent,,,pending,,0.50,
Refined Reanimation,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/48/name,subclass-feature: Refined Reanimation,,,pending,,0.50,
Resounding Strike,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/90/name,subclass-feature: Resounding Strike,,,pending,,0.50,
Restriction—Dwarves Only,subclass-feature,Barbarian,Battlerager,SCAG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/34/name,subclass-feature: Restriction—Dwarves Only,,,pending,,0.50,
Rhonas's Blessing,subclass-feature,Cleric,Strength (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/82/name,subclass-feature: Rhonas's Blessing,,,pending,,0.50,
Rot and Violence,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/73/name,subclass-feature: Rot and Violence,,,pending,,0.50,
Sacred Weapon,subclass-feature,Paladin,Devotion,PHB; XPHB,classic-or-other; one,2,data/class/class-paladin.json,/subclassFeature/20/name,subclass-feature: Sacred Weapon,,,pending,,0.50,
Scion of the Three,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/61/name,subclass-feature: Scion of the Three,,,pending,,0.50,
Shadow Sorcery,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/69/name,subclass-feature: Shadow Sorcery,,,pending,,0.50,
Shadow Spells,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/70/name,subclass-feature: Shadow Spells,,,pending,,0.50,
Shadowy Figments,subclass-feature,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/82/name,subclass-feature: Shadowy Figments,,,pending,,0.50,
Shared Resilience,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/94/name,subclass-feature: Shared Resilience,,,pending,,0.50,
Smite of Protection,subclass-feature,Paladin,Devotion,XPHB,one,1,data/class/class-paladin.json,/subclassFeature/101/name,subclass-feature: Smite of Protection,,,pending,,0.50,
Solidarity Domain (PSA),subclass-feature,Cleric,Solidarity (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/70/name,subclass-feature: Solidarity Domain (PSA),,,pending,,0.50,
Solidarity's Action,subclass-feature,Cleric,Solidarity (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/72/name,subclass-feature: Solidarity's Action,,,pending,,0.50,
Soul Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/26/name,subclass-feature: Soul Knife,,,pending,,0.50,
Spectral Form,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/11/name,subclass-feature: Spectral Form,,,pending,,0.50,
Spellfire Burst,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/59/name,subclass-feature: Spellfire Burst,,,pending,,0.50,
Spellfire Sorcery,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/60/name,subclass-feature: Spellfire Sorcery,,,pending,,0.50,
Spellfire Spells,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/61/name,subclass-feature: Spellfire Spells,,,pending,,0.50,
Spirit Session,subclass-feature,Bard,Spirits,VRGR,classic-or-other,1,data/class/class-bard.json,/subclassFeature/25/name,subclass-feature: Spirit Session,,,pending,,0.50,
Spirits from Beyond,subclass-feature,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/53/name,subclass-feature: Spirits from Beyond,,,pending,,0.50,
Steps of the Fey,subclass-feature,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/68/name,subclass-feature: Steps of the Fey,,,pending,,0.50,
Strange Modifications,subclass-feature,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/45/name,subclass-feature: Strange Modifications,,,pending,,0.50,
Strength Domain (PSA),subclass-feature,Cleric,Strength (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/78/name,subclass-feature: Strength Domain (PSA),,,pending,,0.50,
Stride of the Elements,subclass-feature,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/64/name,subclass-feature: Stride of the Elements,,,pending,,0.50,
Strike Fear,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/62/name,subclass-feature: Strike Fear,,,pending,,0.50,
Superior Atlas,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/40/name,subclass-feature: Superior Atlas,,,pending,,0.50,
Superior Dread,subclass-feature,Warlock,Undead,RHW,classic-or-other,1,data/class/class-warlock.json,/subclassFeature/59/name,subclass-feature: Superior Dread,,,pending,,0.50,
Superior Hunter's Prey,subclass-feature,Ranger,Hunter,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/98/name,subclass-feature: Superior Hunter's Prey,,,pending,,0.50,
Superior Teleportation,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/22/name,subclass-feature: Superior Teleportation,,,pending,,0.50,
Surge of Health,subclass-feature,Mystic,Immortal,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/16/name,subclass-feature: Surge of Health,,,pending,,0.50,
Tamed Surge,subclass-feature,Sorcerer,Wild Magic,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/103/name,subclass-feature: Tamed Surge,,,pending,,0.50,
Tandem Footwork,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/63/name,subclass-feature: Tandem Footwork,,,pending,,0.50,
Team Tactics,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/92/name,subclass-feature: Team Tactics,,,pending,,0.50,
Telekinetic Thrust,subclass-feature,Fighter,Psi Warrior,TCE; XPHB,classic-or-other; one,2,data/class/class-fighter.json,/subclassFeature/47/name,subclass-feature: Telekinetic Thrust,,,pending,,0.50,
Thunder Gauntlets,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/61/name,subclass-feature: Thunder Gauntlets,,,pending,,0.50,
